label,centrality
"[New sewing (The National Archives, ADM 55/32)]",0.1111111111111111
"[New cover (The National Archives, ADM 139/1027)]",0.1111111111111111
"[New sewing (The National Archives, T 20/1220)]",0.1111111111111111
"[New sewing (The National Archives, CO 31/1)]",0.1111111111111111
"[Cover (The National Archives, ADM 139/1027)]",0.1111111111111111
"[Cover (The National Archives, ASSI 41/4)]",0.1111111111111111
"[New spine lining (The National Archives, PC 6/15)]",0.1111111111111111
"[New sewing (The National Archives, DL 30/603/2)]",0.1111111111111111
"[New hollow (The National Archives, RAIL 950/17)]",0.1111111111111111
"[New boardsleft (The National Archives, SP 105/207)]",0.1111111111111111
"[New sewing (The National Archives, ADM 37/5039)]",0.1111111111111111
"[New sewing (The National Archives, SP 105/207)]",0.1111111111111111
"[Cover (The National Archives, ADM 1/5438)]",0.1
"[Cover (The National Archives, SP 105/207)]",0.1
"[Shelfmark (The National Archives, WO 69/905)]",0.1
"[Right (The National Archives, SP 105/207)]",0.09090909090909091
"[Left (The National Archives, SP 105/207)]",0.09090909090909091
"[Right (The National Archives, E 36/2)]",0.09090909090909091
"[Left (The National Archives, E 36/2)]",0.09090909090909091
"[Right (The National Archives, ADM 42/681)]",0.07692307692307693
"[Sewing supports (The National Archives, FO 802/614)]",0.07692307692307693
"[Right (The National Archives, B 3/5243)]",0.07692307692307693
"[New endleavesright (The National Archives, CO 5/904)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 1/5438)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 37/5039)]",0.07692307692307693
"[Spine (place) (The National Archives, LC 5/156)]",0.07692307692307693
"[Head (The National Archives, PC 6/15)]",0.07692307692307693
"[Bookblock spine (The National Archives, SP 71/19)]",0.07692307692307693
"[Tail (The National Archives, E 36/2)]",0.07692307692307693
"[Left (The National Archives, ADM 42/681)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 1/5438)]",0.07692307692307693
"[Head (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Spine (The National Archives, E 36/29)]",0.07692307692307693
"[Right (The National Archives, E 36/29)]",0.07692307692307693
"[Textblock (The National Archives, SP 104/143)]",0.07692307692307693
"[Textblock (The National Archives, SP 44/335)]",0.07692307692307693
"[Left (The National Archives, PRO 30/69/1186)]",0.07692307692307693
"[Left (The National Archives, HCA 13/56)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 1/2628)]",0.07692307692307693
"[Tail (The National Archives, CO 31/1)]",0.07692307692307693
"[Right (The National Archives, CO 299/89)]",0.07692307692307693
"[Textblock (The National Archives, RAIL 950/17)]",0.07692307692307693
"[Sewing supports (The National Archives, E 36/2)]",0.07692307692307693
"[Textblock (The National Archives, CO 299/89)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 1/5437)]",0.07692307692307693
"[Left (The National Archives, ADM 1/5437)]",0.07692307692307693
"[Head (The National Archives, E 36/29)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 55/32)]",0.07692307692307693
"[Left (The National Archives, ADM 55/24)]",0.07692307692307693
"[Right (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Spine (place) (The National Archives, SP 24/18)]",0.07692307692307693
"[Left (The National Archives, ADM 139/1027)]",0.07692307692307693
"[New endleavesright (The National Archives, CRIM 10/28)]",0.07692307692307693
"[New endleavesright (The National Archives, T 20/1220)]",0.07692307692307693
"[New endleavesleft (The National Archives, CRIM 10/28)]",0.07692307692307693
"[Tail (The National Archives, PRO 30/69/1186)]",0.07692307692307693
"[Head (The National Archives, SP 104/143)]",0.07692307692307693
"[Damaged (The National Archives, ADM 37/5039)]",0.07692307692307693
"[New hook guardleft (The National Archives, E 405/550)]",0.07692307692307693
"[Left (The National Archives, SP 71/19)]",0.07692307692307693
"[Right (The National Archives, E 315/128)]",0.07692307692307693
"[Tail (The National Archives, FO 802/607)]",0.07692307692307693
"[Head (The National Archives, SP 24/18)]",0.07692307692307693
"[Textblock (The National Archives, SP 104/171)]",0.07692307692307693
"[New endleavesleft (The National Archives, SP 24/18)]",0.07692307692307693
"[Bookblock spine (The National Archives, B 3/5243)]",0.07692307692307693
"[New hook guardright (The National Archives, E 405/550)]",0.07692307692307693
"[New endleavesleft (The National Archives, E 36/29)]",0.07692307692307693
"[Tail (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Left (The National Archives, B 3/5243)]",0.07692307692307693
"[Right (The National Archives, LC 5/156)]",0.07692307692307693
"[Damaged (The National Archives, ADM 55/107)]",0.07692307692307693
"[Spine (place) (The National Archives, E 36/29)]",0.07692307692307693
"[Bookblock spine (The National Archives, PC 6/15)]",0.07692307692307693
"[Bookblock spine (The National Archives, SP 44/335)]",0.07692307692307693
"[Bookblock spine (The National Archives, E 36/2)]",0.07692307692307693
"[Textblock (The National Archives, PC 6/15)]",0.07692307692307693
"[Bookblock spine (The National Archives, FO 97/341)]",0.07692307692307693
"[Head (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Head (The National Archives, E 405/550)]",0.07692307692307693
"[Right (The National Archives, E 315/128)]",0.07692307692307693
"[Head (The National Archives, CO 5/904)]",0.07692307692307693
"[Right (The National Archives, SP 71/19)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 139/1023)]",0.07692307692307693
"[Spine (place) (The National Archives, E 405/550)]",0.07692307692307693
"[Sewing supports (The National Archives, FO 97/341)]",0.07692307692307693
"[Tail (The National Archives, B 3/5243)]",0.07692307692307693
"[Textblock (The National Archives, E 36/29)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 1/5438)]",0.07692307692307693
"[Damaged (The National Archives, T 20/1220)]",0.07692307692307693
"[New endleavesright (The National Archives, SP 104/171)]",0.07692307692307693
"[Spine (place) (The National Archives, SP 91/14)]",0.07692307692307693
"[Left (The National Archives, SP 71/19)]",0.07692307692307693
"[Right (The National Archives, CO 31/1)]",0.07692307692307693
"[Right (The National Archives, ADM 139/1027)]",0.07692307692307693
"[New hook guardleft (The National Archives, E 405/550)]",0.07692307692307693
"[Left (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Textblock (The National Archives, PRO 30/69/1186)]",0.07692307692307693
"[Spine (place) (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Bookblock spine (The National Archives, PRO 30/69/1186)]",0.07692307692307693
"[Textblock (The National Archives, LC 5/156)]",0.07692307692307693
"[Spine (The National Archives, PC 6/15)]",0.07692307692307693
"[Textblock (The National Archives, CO 5/904)]",0.07692307692307693
"[Head (The National Archives, SP 104/171)]",0.07692307692307693
"[Head (The National Archives, CO 473/9)]",0.07692307692307693
"[New endleavesleft (The National Archives, SP 44/335)]",0.07692307692307693
"[Bookblock spine (The National Archives, FO 802/607)]",0.07692307692307693
"[Left (The National Archives, FO 97/341)]",0.07692307692307693
"[Spine (place) (The National Archives, SP 104/143)]",0.07692307692307693
"[Sewing supports (The National Archives, FO 802/607)]",0.07692307692307693
"[Left (The National Archives, LC 5/156)]",0.07692307692307693
"[Tail (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Bookblock spine (The National Archives, T 20/1220)]",0.07692307692307693
"[Bookblock spine (The National Archives, CO 473/9)]",0.07692307692307693
"[Left (The National Archives, RAIL 950/17)]",0.07692307692307693
"[New endleavesleft (The National Archives, E 36/29)]",0.07692307692307693
"[New endleavesleft (The National Archives, SP 104/171)]",0.07692307692307693
"[Spine (place) (The National Archives, HCA 13/56)]",0.07692307692307693
"[Bookblock spine (The National Archives, FO 802/614)]",0.07692307692307693
"[Sewing supports (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Bookblock spine (The National Archives, CRIM 10/28)]",0.07692307692307693
"[Tail (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Spine (place) (The National Archives, DL 30/603/2)]",0.07692307692307693
"[New endleavesleft (The National Archives, SP 104/171)]",0.07692307692307693
"[Spine (place) (The National Archives, SP 44/335)]",0.07692307692307693
"[Spine (place) (The National Archives, CO 5/904)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 55/32)]",0.07692307692307693
"[New sewing supports (The National Archives, SP 91/14)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 223/31)]",0.07692307692307693
"[Tail (The National Archives, ADM 1/5437)]",0.07692307692307693
"[Left (The National Archives, E 36/29)]",0.07692307692307693
"[New endleavesright (The National Archives, SP 24/18)]",0.07692307692307693
"[Head (The National Archives, CO 31/1)]",0.07692307692307693
"[Bookblock spine (The National Archives, SP 104/143)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 139/1027)]",0.07692307692307693
"[New guardsright (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Right (The National Archives, T 20/1220)]",0.07692307692307693
"[Damaged (The National Archives, B 3/5243)]",0.07692307692307693
"[Tail (The National Archives, ADM 55/107)]",0.07692307692307693
"[Tail (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Tail (The National Archives, ADM 139/1027)]",0.07692307692307693
"[Bookblock spine (The National Archives, WO 381/11)]",0.07692307692307693
"[Tail (The National Archives, SP 71/19)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Right (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Tail (The National Archives, ADM 1/5438)]",0.07692307692307693
"[Head (The National Archives, T 20/1220)]",0.07692307692307693
"[Head (The National Archives, SP 105/207)]",0.07692307692307693
"[New guardsright (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Tail (The National Archives, PC 6/15)]",0.07692307692307693
"[Left (The National Archives, E 315/128)]",0.07692307692307693
"[Sewing supports (The National Archives, ADM 55/107)]",0.07692307692307693
"[Left (The National Archives, CO 31/1)]",0.07692307692307693
"[Bookblock spine (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Spine (place) (The National Archives, FO 802/614)]",0.07692307692307693
"[Head (The National Archives, B 3/5243)]",0.07692307692307693
"[Right (The National Archives, RAIL 950/17)]",0.07692307692307693
"[Head (The National Archives, HCA 13/78)]",0.07692307692307693
"[Head (The National Archives, ADM 55/107)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 42/681)]",0.07692307692307693
"[Bookblock spine (The National Archives, E 36/29)]",0.07692307692307693
"[Head (The National Archives, ADM 139/1027)]",0.07692307692307693
"[Left (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Right (The National Archives, CO 299/89)]",0.07692307692307693
"[Right (The National Archives, PC 6/15)]",0.07692307692307693
"[Sewing supports (The National Archives, E 36/29)]",0.07692307692307693
"[Head (The National Archives, SP 71/19)]",0.07692307692307693
"[Right (The National Archives, WO 381/11)]",0.07692307692307693
"[Left (The National Archives, SP 91/14)]",0.07692307692307693
"[New endleavesright (The National Archives, DL 30/603/2)]",0.07692307692307693
"[New hook guardright (The National Archives, SP 24/18)]",0.07692307692307693
"[New guardsleft (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Tail (The National Archives, CO 473/9)]",0.07692307692307693
"[Tail (The National Archives, ADM 37/5039)]",0.07692307692307693
"[Bookblock spine (The National Archives, CO 5/904)]",0.07692307692307693
"[Tail (The National Archives, WO 381/11)]",0.07692307692307693
"[Spine (place) (The National Archives, CO 473/9)]",0.07692307692307693
"[Left (The National Archives, ADM 223/31)]",0.07692307692307693
"[Bookblock spine (The National Archives, RAIL 950/17)]",0.07692307692307693
"[Head (The National Archives, ADM 1/5437)]",0.07692307692307693
"[Right (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Tail (The National Archives, CRIM 10/28)]",0.07692307692307693
"[Tail (The National Archives, SP 44/335)]",0.07692307692307693
"[Bookblock spine (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Head (The National Archives, FO 97/341)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 1/5438)]",0.07692307692307693
"[Textblock (The National Archives, ADM 1/5437)]",0.07692307692307693
"[Tail (The National Archives, ADM 55/32)]",0.07692307692307693
"[Right (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Left (The National Archives, ADM 223/31)]",0.07692307692307693
"[New endleavesright (The National Archives, CO 5/904)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 42/681)]",0.07692307692307693
"[Sewing supports (The National Archives, ADM 223/31)]",0.07692307692307693
"[Spine (place) (The National Archives, CO 31/1)]",0.07692307692307693
"[Textblock (The National Archives, E 315/128)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Bookblock spine (The National Archives, E 315/128)]",0.07692307692307693
"[Damaged (The National Archives, SP 91/14)]",0.07692307692307693
"[New endleavesleft (The National Archives, T 20/1220)]",0.07692307692307693
"[Spine (place) (The National Archives, T 20/1220)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 139/1023)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 139/1027)]",0.07692307692307693
"[Head (The National Archives, ADM 223/31)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 55/107)]",0.07692307692307693
"[Left (The National Archives, B 3/5243)]",0.07692307692307693
"[Head (The National Archives, ADM 139/1023)]",0.07692307692307693
"[Tail (The National Archives, E 36/29)]",0.07692307692307693
"[Textblock (The National Archives, FO 802/614)]",0.07692307692307693
"[Textblock (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Left (The National Archives, LC 5/156)]",0.07692307692307693
"[New endleavesleft (The National Archives, SP 44/335)]",0.07692307692307693
"[Head (The National Archives, E 315/128)]",0.07692307692307693
"[Tail (The National Archives, HCA 13/56)]",0.07692307692307693
"[Textblock (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Left (The National Archives, FO 97/341)]",0.07692307692307693
"[Right (The National Archives, CO 473/9)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 139/1027)]",0.07692307692307693
"[Sewing supports (The National Archives, ADM 42/681)]",0.07692307692307693
"[Head (The National Archives, E 36/2)]",0.07692307692307693
"[Tail (The National Archives, SP 104/143)]",0.07692307692307693
"[Left (The National Archives, T 20/1220)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 1/2628)]",0.07692307692307693
"[Head (The National Archives, PRO 30/69/1186)]",0.07692307692307693
"[Tail (The National Archives, SP 105/207)]",0.07692307692307693
"[Spine (place) (The National Archives, SP 105/207)]",0.07692307692307693
"[New hook guardright (The National Archives, E 405/550)]",0.07692307692307693
"[Sewing supports (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 1/5438)]",0.07692307692307693
"[Textblock (The National Archives, ADM 139/1027)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 37/5039)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 139/1027)]",0.07692307692307693
"[Bookblock spine (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[New endleavesright (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Head (The National Archives, ADM 42/681)]",0.07692307692307693
"[Head (The National Archives, RAIL 950/17)]",0.07692307692307693
"[Left (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Spine (place) (The National Archives, CO 299/89)]",0.07692307692307693
"[Bookblock spine (The National Archives, HCA 13/56)]",0.07692307692307693
"[Bookblock spine (The National Archives, LC 5/156)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 139/1027)]",0.07692307692307693
"[Tail (The National Archives, SP 104/171)]",0.07692307692307693
"[Damaged (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Bookblock spine (The National Archives, HCA 13/78)]",0.07692307692307693
"[New endleavesleft (The National Archives, SP 24/18)]",0.07692307692307693
"[Bookblock spine (The National Archives, CO 299/89)]",0.07692307692307693
"[New guardsleft (The National Archives, ASSI 41/4)]",0.07692307692307693
"[New spine-section (The National Archives, PC 6/15)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 37/5039)]",0.07692307692307693
"[Spine (place) (The National Archives, B 3/5243)]",0.07692307692307693
"[Tail (The National Archives, ADM 223/31)]",0.07692307692307693
"[New endleavesright (The National Archives, E 36/29)]",0.07692307692307693
"[Bookblock spine (The National Archives, SP 105/207)]",0.07692307692307693
"[Spine (place) (The National Archives, FO 97/341)]",0.07692307692307693
"[Right (The National Archives, B 3/5243)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 139/1027)]",0.07692307692307693
"[Tail (The National Archives, ADM 55/24)]",0.07692307692307693
"[Right (The National Archives, SP 104/143)]",0.07692307692307693
"[New endleavesleft (The National Archives, CO 5/904)]",0.07692307692307693
"[Sewing supports (The National Archives, ADM 55/24)]",0.07692307692307693
"[Left (The National Archives, CO 473/9)]",0.07692307692307693
"[Tail (The National Archives, FO 97/341)]",0.07692307692307693
"[Head (The National Archives, CRIM 10/28)]",0.07692307692307693
"[New endleavesright (The National Archives, T 20/1220)]",0.07692307692307693
"[New endleavesleft (The National Archives, T 20/1220)]",0.07692307692307693
"[Head (The National Archives, ADM 55/32)]",0.07692307692307693
"[Left (The National Archives, CO 473/9)]",0.07692307692307693
"[Spine (place) (The National Archives, SP 104/171)]",0.07692307692307693
"[Tail (The National Archives, SP 91/14)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 1/5437)]",0.07692307692307693
"[New hook guardleft (The National Archives, SP 24/18)]",0.07692307692307693
"[Right (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Tail (The National Archives, FO 802/614)]",0.07692307692307693
"[Sewing supports (The National Archives, HCA 13/56)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Head (The National Archives, ADM 1/2628)]",0.07692307692307693
"[Sewing supports (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Left (The National Archives, SP 104/143)]",0.07692307692307693
"[Sewing supports (The National Archives, CO 473/9)]",0.07692307692307693
"[Head (The National Archives, LC 5/156)]",0.07692307692307693
"[New spine-section (The National Archives, E 36/29)]",0.07692307692307693
"[Sewing supports (The National Archives, ADM 37/5039)]",0.07692307692307693
"[Sewing supports (The National Archives, RAIL 950/17)]",0.07692307692307693
"[Spine (place) (The National Archives, E 36/2)]",0.07692307692307693
"[Head (The National Archives, CO 299/89)]",0.07692307692307693
"[New endleavesright (The National Archives, E 36/29)]",0.07692307692307693
"[Textblock (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Textblock (The National Archives, E 36/2)]",0.07692307692307693
"[Textblock (The National Archives, FO 802/607)]",0.07692307692307693
"[Left (The National Archives, HCA 13/56)]",0.07692307692307693
"[Head (The National Archives, FO 802/607)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 37/5039)]",0.07692307692307693
"[Tail (The National Archives, LC 5/156)]",0.07692307692307693
"[Textblock (The National Archives, E 405/550)]",0.07692307692307693
"[Right (The National Archives, LC 5/156)]",0.07692307692307693
"[Right (The National Archives, PRO 30/69/1186)]",0.07692307692307693
"[Right (The National Archives, SP 91/14)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 37/5039)]",0.07692307692307693
"[Right (The National Archives, HCA 13/56)]",0.07692307692307693
"[Head (The National Archives, WO 381/11)]",0.07692307692307693
"[Head (The National Archives, ADM 37/5039)]",0.07692307692307693
"[Right (The National Archives, HCA 13/56)]",0.07692307692307693
"[Textblock (The National Archives, ADM 1/2628)]",0.07692307692307693
"[Textblock (The National Archives, ADM 55/24)]",0.07692307692307693
"[New hook guardright (The National Archives, SP 24/18)]",0.07692307692307693
"[Damaged (The National Archives, ADM 42/681)]",0.07692307692307693
"[Head (The National Archives, FO 802/614)]",0.07692307692307693
"[Left (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Tail (The National Archives, ADM 1/2628)]",0.07692307692307693
"[New endleavesleft (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Left (The National Archives, E 405/550)]",0.07692307692307693
"[New endleavesright (The National Archives, SP 104/171)]",0.07692307692307693
"[Head (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Right (The National Archives, FO 97/341)]",0.07692307692307693
"[Left (The National Archives, WO 381/11)]",0.07692307692307693
"[Spine (place) (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Right (The National Archives, CO 473/9)]",0.07692307692307693
"[Sewing supports (The National Archives, PC 6/15)]",0.07692307692307693
"[Bookblock spine (The National Archives, SP 91/14)]",0.07692307692307693
"[New endleavesleft (The National Archives, CRIM 10/28)]",0.07692307692307693
"[Sewing supports (The National Archives, T 20/1220)]",0.07692307692307693
"[Sewing supports (The National Archives, B 3/5243)]",0.07692307692307693
"[Left (The National Archives, PC 6/15)]",0.07692307692307693
"[New endleavesright (The National Archives, SP 24/18)]",0.07692307692307693
"[Sewing supports (The National Archives, E 315/128)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 1/5438)]",0.07692307692307693
"[Tail (The National Archives, SP 24/18)]",0.07692307692307693
"[Head (The National Archives, HCA 13/56)]",0.07692307692307693
"[Head (The National Archives, ADM 55/24)]",0.07692307692307693
"[Head (The National Archives, ASSI 41/4)]",0.07692307692307693
"[New endleavesright (The National Archives, CRIM 10/28)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 139/1023)]",0.07692307692307693
"[Right (The National Archives, FO 97/341)]",0.07692307692307693
"[Spine (place) (The National Archives, ADM 55/24)]",0.07692307692307693
"[Head (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Spine (The National Archives, RAIL 950/17)]",0.07692307692307693
"[Left (The National Archives, RAIL 527/1429)]",0.07692307692307693
"[Bookblock spine (The National Archives, CO 31/1)]",0.07692307692307693
"[Right (The National Archives, SP 71/19)]",0.07692307692307693
"[Spine (place) (The National Archives, SP 71/19)]",0.07692307692307693
"[Spine (place) (The National Archives, PRO 30/69/1186)]",0.07692307692307693
"[Head (The National Archives, ADM 1/5438)]",0.07692307692307693
"[Sewing supports (The National Archives, SP 104/143)]",0.07692307692307693
"[Head (The National Archives, SP 91/14)]",0.07692307692307693
"[Textblock (The National Archives, FO 97/341)]",0.07692307692307693
"[Textblock (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Tail (The National Archives, T 20/1220)]",0.07692307692307693
"[Spine (place) (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Left (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Tail (The National Archives, ADM 139/1023)]",0.07692307692307693
"[New hook guardleft (The National Archives, SP 24/18)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 139/1023)]",0.07692307692307693
"[New endleavesright (The National Archives, SP 44/335)]",0.07692307692307693
"[Left (The National Archives, E 315/128)]",0.07692307692307693
"[Right (The National Archives, ADM 55/24)]",0.07692307692307693
"[Bookblock spine (The National Archives, SP 24/18)]",0.07692307692307693
"[Tail (The National Archives, RAIL 950/17)]",0.07692307692307693
"[Right (The National Archives, ADM 223/31)]",0.07692307692307693
"[Head (The National Archives, SP 44/335)]",0.07692307692307693
"[Left (The National Archives, WO 381/11)]",0.07692307692307693
"[New endleavesleft (The National Archives, ADM 139/1023)]",0.07692307692307693
"[Bookblock spine (The National Archives, SP 104/171)]",0.07692307692307693
"[Tail (The National Archives, HCA 13/78)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 55/107)]",0.07692307692307693
"[Left (The National Archives, HCA 13/78)]",0.07692307692307693
"[Textblock (The National Archives, CO 473/9)]",0.07692307692307693
"[Right (The National Archives, E 405/550)]",0.07692307692307693
"[Spine (place) (The National Archives, E 315/128)]",0.07692307692307693
"[Bookblock spine (The National Archives, ASSI 41/4)]",0.07692307692307693
"[Bookblock spine (The National Archives, ADM 55/24)]",0.07692307692307693
"[Spine (The National Archives, CO 473/9)]",0.07692307692307693
"[Bookblock spine (The National Archives, E 405/550)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 139/1023)]",0.07692307692307693
"[Textblock (The National Archives, SP 24/18)]",0.07692307692307693
"[New endleavesright (The National Archives, ADM 139/1025)]",0.07692307692307693
"[Left (The National Archives, CO 299/89)]",0.07692307692307693
"[New endleavesright (The National Archives, SP 44/335)]",0.07692307692307693
"[Tail (The National Archives, ADM 42/681)]",0.07692307692307693
"[New endleavesleft (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Tail (The National Archives, E 315/128)]",0.07692307692307693
"[Right (The National Archives, ADM 223/31)]",0.07692307692307693
"[Right (The National Archives, ADM 1/5437)]",0.07692307692307693
"[Tail (The National Archives, CO 299/89)]",0.07692307692307693
"[Textblock (The National Archives, HCA 13/56)]",0.07692307692307693
"[Right (The National Archives, HCA 13/78)]",0.07692307692307693
"[Left (The National Archives, CO 299/89)]",0.07692307692307693
"[Spine (place) (The National Archives, FO 802/607)]",0.07692307692307693
"[Right (The National Archives, WO 381/11)]",0.07692307692307693
"[Right (The National Archives, CRES 40/25A)]",0.07692307692307693
"[Tail (The National Archives, DL 30/603/2)]",0.07692307692307693
"[Tail (The National Archives, E 405/550)]",0.07692307692307693
"[New endleavesleft (The National Archives, CO 5/904)]",0.07692307692307693
"[Textblock (The National Archives, ADM 55/107)]",0.07692307692307693
"[Spine (place) (The National Archives, WO 381/11)]",0.07692307692307693
"[Tail (The National Archives, CO 5/904)]",0.07692307692307693
"[Left (The National Archives, E 36/2)]",0.07142857142857142
"[Right (The National Archives, ADM 37/5039)]",0.07142857142857142
"[Textblock (The National Archives, B 3/5243)]",0.07142857142857142
"[Left (The National Archives, ADM 55/32)]",0.07142857142857142
"[Left (The National Archives, ADM 55/107)]",0.07142857142857142
"[Left (The National Archives, ADM 139/1025)]",0.07142857142857142
"[Right (The National Archives, ASSI 41/4)]",0.07142857142857142
"[Textblock (The National Archives, SP 105/207)]",0.07142857142857142
"[Right (The National Archives, ADM 42/681)]",0.07142857142857142
"[Left (The National Archives, ADM 37/5039)]",0.07142857142857142
"[Left (The National Archives, E 36/29)]",0.07142857142857142
"[Left (The National Archives, ADM 139/1027)]",0.07142857142857142
"[Right (The National Archives, ADM 55/107)]",0.07142857142857142
"[Left (The National Archives, SP 44/335)]",0.07142857142857142
"[Left (The National Archives, T 20/1220)]",0.07142857142857142
"[Right (The National Archives, CRIM 10/28)]",0.07142857142857142
"[Left (The National Archives, DL 30/603/2)]",0.07142857142857142
"[Left (The National Archives, HCA 13/78)]",0.07142857142857142
"[Right (The National Archives, FO 802/614)]",0.07142857142857142
"[Right (The National Archives, ADM 55/32)]",0.07142857142857142
"[Left (The National Archives, FO 802/614)]",0.07142857142857142
"[Right (The National Archives, FO 802/607)]",0.07142857142857142
"[Right (The National Archives, ADM 139/1023)]",0.07142857142857142
"[Right (The National Archives, E 36/29)]",0.07142857142857142
"[Left (The National Archives, SP 105/207)]",0.07142857142857142
"[Textblock (The National Archives, ADM 55/32)]",0.07142857142857142
"[Textblock (The National Archives, ADM 1/5438)]",0.07142857142857142
"[Right (The National Archives, SP 104/171)]",0.07142857142857142
"[Right (The National Archives, SP 91/14)]",0.07142857142857142
"[Right (The National Archives, ADM 139/1025)]",0.07142857142857142
"[Textblock (The National Archives, CRIM 10/28)]",0.07142857142857142
"[Left (The National Archives, PRO 30/69/1186)]",0.07142857142857142
"[Left (The National Archives, SP 104/171)]",0.07142857142857142
"[Left (The National Archives, SP 91/14)]",0.07142857142857142
"[Right (The National Archives, DL 30/603/2)]",0.07142857142857142
"[Left (The National Archives, FO 802/607)]",0.07142857142857142
"[Left (The National Archives, CO 5/904)]",0.07142857142857142
"[Left (The National Archives, ASSI 41/4)]",0.07142857142857142
"[Right (The National Archives, SP 105/207)]",0.07142857142857142
"[Right (The National Archives, SP 24/18)]",0.07142857142857142
"[Right (The National Archives, ADM 1/5437)]",0.07142857142857142
"[Right (The National Archives, E 36/2)]",0.07142857142857142
"[Left (The National Archives, SP 24/18)]",0.07142857142857142
"[Right (The National Archives, CO 5/904)]",0.07142857142857142
