label,centrality
"[New spine-section (Bodleian, 23197 d1)]",0.0625
"[Spine (Bodleian, 8vo S 188 Art)]",0.0625
"[Bookblock spine (Bodleian, 23197 d1)]",0.0625
"[Sound (Bodleian, 23197 d1)]",0.0625
null,0.0625
"[Spine (place) (Bodleian, G.Pamph.2376)]",0.0625
"[Spine (Bodleian, Ms Digby 44)]",0.0625
null,0.0625
"[Head (Bodleian, 6062)]",0.0625
"[Head (Bodleian, Ms.Add.A.105)]",0.0625
"[Head (Bodleian, G.Pamph.1670)]",0.0625
"[Right (Bodleian, G.Pamph.1670)]",0.0625
"[Spine (place) (Bodleian, Dance E 44)]",0.0625
"[Spine (place) (Bodleian, G.Pamph.2589)]",0.0625
"[New covering material (Bodleian, Vet.256e.15182)]",0.0625
"[Tooling (Bodleian, Ms Digby 44)]",0.0625
"[Weak (Bodleian, Ms. Auct. D.4.17)]",0.0625
"[False bands (Bodleian, Vet.256e.15182)]",0.0625
"[Sewing supports (Bodleian, 6062)]",0.0625
"[Sewing supports (Bodleian, 6062)]",0.0625
"[New endleavesright (Bodleian, MS. e Mus. 65)]",0.0625
"[Right (Bodleian, 23197 d1)]",0.0625
"[Right (Bodleian, Ms. Clas. Dep. C.43)]",0.0625
"[Right (Bodleian, 6062)]",0.0625
"[Bookblock spine (Bodleian, Ms.Add.A.105)]",0.0625
"[Left (Bodleian, Ms. Auct. F.1.14)]",0.0625
"[Spine (place) (Bodleian, 8vo S 188 Art)]",0.0625
"[Clasps-place (Bodleian, Ms. Auct. D.4.17)]",0.0625
"[New endleavesleft (Bodleian, MS. e Mus. 65)]",0.0625
"[New endleavesright (Bodleian, MS. e Mus. 65)]",0.0625
"[Bookblock spine (Bodleian, Bliss B4)]",0.0625
"[Head (Bodleian, Ms. Auct. F.1.14)]",0.0625
"[Bookblock spine (Bodleian, G.Pamph.1670)]",0.0625
"[Spine (Bodleian, Vet.256e.15182)]",0.0625
"[Sewing supports (Bodleian, Ms. Auct. F.1.14)]",0.0625
"[Sewing supports (Bodleian, 6062)]",0.0625
"[Spine (Bodleian, 23197 d1)]",0.0625
"[Spine (place) (Bodleian, Ms.Add.A.105)]",0.0625
"[Bookblock spine (Bodleian, Vet.256e.15182)]",0.0625
"[Tail (Bodleian, G.Pamph.2589)]",0.0625
"[Right (Bodleian, Ms.Add.A.105)]",0.0625
"[Left (Bodleian, Ms.Add.A.105)]",0.0625
"[New spine-section (Bodleian, 8vo S 188 Art)]",0.0625
"[Head (Bodleian, Bliss B4)]",0.0625
"[Left (Bodleian, Ms. Clas. Dep. C.43)]",0.0625
"[Gold tooling (Bodleian, Ms. Auct. D.4.17)]",0.0625
"[Sound (Bodleian, 6062)]",0.0625
"[Right (Bodleian, Ms. Auct. F.1.14)]",0.0625
"[Inner joints (Bodleian, Ms. Clas. Dep. C.43)]",0.0625
"[Bookblock spine (Bodleian, 6062)]",0.0625
"[Left (Bodleian, Ms.Add.A.105)]",0.0625
"[Left (Bodleian, 6062)]",0.0625
"[Bookblock spine (Bodleian, Ms. Auct. D.4.17)]",0.0625
"[Sound (Bodleian, 23197 d1)]",0.0625
"[Sound (Bodleian, 23197 d1)]",0.0625
"[Sewing supports (Bodleian, 6062)]",0.0625
"[Spine (Bodleian, 6062)]",0.0625
"[Right (Bodleian, Ms.Add.A.105)]",0.0625
"[Bookblock spine (Bodleian, Ms. Auct. F.1.14)]",0.0625
"[Bookblock spine (Bodleian, Ms Digby 44)]",0.0625
"[Head (Bodleian, G.Pamph.2589)]",0.0625
"[Sewing supports (Bodleian, G.Pamph.1670)]",0.0625
"[New spine stiffener (Bodleian, Vet.256e.15182)]",0.0625
"[Bookblock spine (Bodleian, MS. e Mus. 65)]",0.0625
"[New endleavesleft (Bodleian, MS. e Mus. 65)]",0.0625
"[Bookblock spine (Bodleian, 8vo S 188 Art)]",0.0625
"[Right (Bodleian, Bliss B4)]",0.0625
"[Right (Bodleian, Vet.256e.15182)]",0.0625
"[Boards right (Bodleian, Inc.d.f2.1494.2)]",0.06060606060606061
"[Boards left (Bodleian, Inc.d.f2.1494.2)]",0.06060606060606061
"[Corners tail (Bodleian, Inc.d.f2.1494.2)]",0.06060606060606061
"[Corners head (Bodleian, Inc.d.f2.1494.2)]",0.06060606060606061
"[Head (Bodleian, 8vo S 188 Art)]",0.058823529411764705
"[Right (Bodleian, Vet.Al.d.39)]",0.058823529411764705
"[Head (Bodleian, 23197 d1)]",0.058823529411764705
"[Left (Bodleian, G.Pamph.2376)]",0.058823529411764705
"[Left (Bodleian, Vet.256e.15182)]",0.058823529411764705
"[Right (Bodleian, Ms.Douce.88)]",0.058823529411764705
"[Tail (Bodleian, Ms Digby 44)]",0.058823529411764705
"[Left (Bodleian, Arch A f 134)]",0.058823529411764705
"[Tail (Bodleian, 8vo S 188 Art)]",0.058823529411764705
"[Detached (Bodleian, Ms. Clas. Dep. C.43)]",0.058823529411764705
"[Left (Bodleian, Ms.Douce.88)]",0.058823529411764705
"[Left joints (Bodleian, Ms.BOM.187)]",0.058823529411764705
"[Textblock (Bodleian, Ms. Auct. F.1.14)]",0.058823529411764705
"[Left (Bodleian, Ms Digby 44)]",0.058823529411764705
"[Left joints (Bodleian, Vet.Al.d.39)]",0.058823529411764705
"[Detached (Bodleian, G.Pamph.2589)]",0.058823529411764705
"[Head (Bodleian, Ms Digby 44)]",0.058823529411764705
"[Right (Bodleian, Vet.256e.15182)]",0.058823529411764705
"[Left (Bodleian, Vet.Al.d.39)]",0.058823529411764705
"[Right (Bodleian, Ms Digby 44)]",0.058823529411764705
"[Tail (Bodleian, 23197 d1)]",0.058823529411764705
"[Spine (place) (Bodleian, Ms. Auct. F.1.14)]",0.058823529411764705
"[Left (Bodleian, 23197 d1)]",0.05555555555555555
"[Detached (Bodleian, 8vo S 188 Art)]",0.05555555555555555
"[Sewing supports (Bodleian, MS. e Mus. 65)]",0.05555555555555555
"[Tail sewing supports (Bodleian, C 8 22 Line?)]",0.05555555555555555
"[Tattered (Bodleian, Ms.Add.A.105)]",0.05555555555555555
"[Head sewing supports (Bodleian, C 8 22 Line?)]",0.05555555555555555
"[Covering material-place (Bodleian, Ms. Auct. F.1.14)]",0.05555555555555555
"[Loose (Bodleian, Bliss B4)]",0.05555555555555555
"[Right (Bodleian, 23197 d1)]",0.05555555555555555
"[Splitting (Bodleian, 8vo S 188 Art)]",0.05555555555555555
"[Friable (Bodleian, Ms.Add.A.105)]",0.05555555555555555
"[Insect damage (Bodleian, Arch.B.c.4)]",0.05555555555555555
"[New sewing supports (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[New spine-section (Bodleian, Ms.BOM.187)]",0.05263157894736842
"[Bookblock spine (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Spine (Bodleian, Ms.BOM.187)]",0.05263157894736842
"[Head (Bodleian, Ms. Auct. D.4.17)]",0.05263157894736842
"[New guardright (Bodleian, AA 106 Art)]",0.05263157894736842
"[Right (Bodleian, 8vo S 188 Art)]",0.05263157894736842
"[Weak (Bodleian, Arch.F.b.3)]",0.05263157894736842
"[Left (Bodleian, Vet.256e.15182)]",0.05263157894736842
"[Bookblock spine (Bodleian, Ms.Douce.88)]",0.05263157894736842
"[New guardright (Bodleian, AA 106 Art)]",0.05263157894736842
"[Loose (Bodleian, G.Pamph.2589)]",0.05263157894736842
"[New guardleft (Bodleian, AA 106 Art)]",0.05263157894736842
"[Spine (place) (Bodleian, MS. e Mus. 65)]",0.05263157894736842
"[New guardright (Bodleian, AA 106 Art)]",0.05263157894736842
"[New guardright (Bodleian, Arch A f 134)]",0.05263157894736842
"[New guardleft (Bodleian, AA 106 Art)]",0.05263157894736842
"[New endleavesleft (Bodleian, Arch A f 134)]",0.05263157894736842
"[Spine (place) (Bodleian, Ms Digby 44)]",0.05263157894736842
"[Covering material-place (Bodleian, Arch.B.c.4)]",0.05263157894736842
"[Tail (Bodleian, Ms. Auct. D.4.17)]",0.05263157894736842
"[Left (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Core (endband) (Bodleian, Ms. Auct. D.4.17)]",0.05263157894736842
"[Right (Bodleian, Ms. Auct. D.4.17)]",0.05263157894736842
"[Head (Bodleian, MS. e Mus. 65)]",0.05263157894736842
"[Lost (Bodleian, Arch.B.c.4)]",0.05263157894736842
"[New guardleft (Bodleian, Arch A f 134)]",0.05263157894736842
"[New guardright (Bodleian, Arch A f 134)]",0.05263157894736842
"[Spine (place) (Bodleian, 23197 d1)]",0.05263157894736842
"[Firm (Bodleian, AA 106 Art)]",0.05263157894736842
null,0.05263157894736842
"[Tail (Bodleian, Ms.Douce.88)]",0.05263157894736842
"[New sewing supports (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Broken (Bodleian, Arch A f 134)]",0.05263157894736842
"[New spine-section (Bodleian, Vet.Al.d.39)]",0.05263157894736842
"[Left (Bodleian, 8vo S 188 Art)]",0.05263157894736842
"[Spine (place) (Bodleian, Bliss B4)]",0.05263157894736842
"[Right (Bodleian, AA 106 Art)]",0.05263157894736842
"[Spine (place) (Bodleian, Vet.256e.15182)]",0.05263157894736842
"[Left (Bodleian, G.Pamph.1670)]",0.05263157894736842
"[New guardright (Bodleian, AA 106 Art)]",0.05263157894736842
"[Bookblock spine (Bodleian, Ms.BOM.187)]",0.05263157894736842
"[New sewing supports (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Left (Bodleian, Inc.d.f2.1494.2)]",0.05263157894736842
"[New sewing supports (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Spine (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[New endleavesright (Bodleian, Arch A f 134)]",0.05263157894736842
"[New guardright (Bodleian, Arch A f 134)]",0.05263157894736842
"[New guardleft (Bodleian, AA 106 Art)]",0.05263157894736842
"[Lost (Bodleian, Inc.d.f2.1494.2)]",0.05263157894736842
"[Bookblock spine (Bodleian, Arch.F.b.3)]",0.05263157894736842
"[Sound (Bodleian, G.Pamph.2376)]",0.05263157894736842
"[Attached (Bodleian, Dance E 44)]",0.05263157894736842
"[Firm (Bodleian, AA 106 Art)]",0.05263157894736842
null,0.05263157894736842
"[Sewing supports (Bodleian, Arch.F.b.3)]",0.05263157894736842
"[Fragmentary (Bodleian, Dance E 44)]",0.05263157894736842
"[Right (Bodleian, Ms.BOM.187)]",0.05263157894736842
"[New spine-section (Bodleian, AA 106 Art)]",0.05263157894736842
"[Tail (Bodleian, Arch A f 134)]",0.05263157894736842
"[New guardright (Bodleian, Arch A f 134)]",0.05263157894736842
"[New endleavesright (Bodleian, Arch A f 134)]",0.05263157894736842
"[Right (Bodleian, Vet.Al.d.39)]",0.05263157894736842
"[Spine (place) (Bodleian, Ms. Clas. Dep. C.43)]",0.05263157894736842
"[Left (Bodleian, AA 106 Art)]",0.05263157894736842
"[Broken (Bodleian, Inc.d.f2.1494.2)]",0.05263157894736842
"[Spine (Bodleian, Vet.Al.d.39)]",0.05263157894736842
"[Good (Bodleian, G.Pamph.2589)]",0.05263157894736842
"[Right (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[New guardleft (Bodleian, Arch A f 134)]",0.05263157894736842
"[Lost (Bodleian, Arch.B.c.4)]",0.05263157894736842
"[New endleavesleft (Bodleian, Arch A f 134)]",0.05263157894736842
"[New endleavesright (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Lost (Bodleian, Inc.d.f2.1494.2)]",0.05263157894736842
"[New endleavesright (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Left (Bodleian, Ms.Douce.88)]",0.05263157894736842
"[Bookblock spine (Bodleian, Vet.Al.d.39)]",0.05263157894736842
"[Right (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[New guardleft (Bodleian, AA 106 Art)]",0.05263157894736842
"[Sound (Bodleian, Ms.BOM.187)]",0.05263157894736842
"[Spine (Bodleian, Ms.Douce.88)]",0.05263157894736842
"[New guardleft (Bodleian, Arch A f 134)]",0.05263157894736842
"[Spine (place) (Bodleian, Ms. Auct. D.4.17)]",0.05263157894736842
"[Blind tooling (Bodleian, Arch.B.c.4)]",0.05263157894736842
"[Right (Bodleian, Ms.Douce.88)]",0.05263157894736842
"[Spine (Bodleian, Arch.B.c.4)]",0.05263157894736842
"[Head (Bodleian, Ms.Douce.88)]",0.05263157894736842
"[New spine (cover) (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Spine (place) (Bodleian, Inc.d.f2.1494.2)]",0.05263157894736842
"[New endleavesleft (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Left (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Spine (Bodleian, AA 106 Art)]",0.05263157894736842
"[Grain layer-place (Bodleian, Arch.B.c.4)]",0.05263157894736842
"[Left (Bodleian, Vet.Al.d.39)]",0.05263157894736842
"[Repaired (Bodleian, Arch.B.c.4)]",0.05263157894736842
"[Left (Bodleian, Ms.BOM.187)]",0.05263157894736842
"[Right (Bodleian, Inc.d.f2.1494.2)]",0.05263157894736842
"[Core (endband) (Bodleian, Ms. Auct. D.4.17)]",0.05263157894736842
"[Head (Bodleian, Arch A f 134)]",0.05263157894736842
"[Tail (Bodleian, MS. e Mus. 65)]",0.05263157894736842
"[New endleavesleft (Bodleian, C 8 22 Line?)]",0.05263157894736842
"[Covering material-place (Bodleian, Arch.B.c.4)]",0.05263157894736842
"[Splitting (Bodleian, Ms.Douce.88)]",0.05263157894736842
"[Sound (Bodleian, Ms.BOM.187)]",0.05263157894736842
"[Bookblock spine (Bodleian, Inc.d.f2.1494.2)]",0.05263157894736842
"[Left (Bodleian, Ms. Auct. D.4.17)]",0.05263157894736842
"[New guardleft (Bodleian, Arch A f 134)]",0.05263157894736842
"[Spine (place) (Bodleian, Arch A f 134)]",0.05263157894736842
"[Outer joints (Bodleian, Ms.Douce.88)]",0.05
"[Left (Bodleian, Vet.Al.d.39)]",0.05
"[Outer joints (Bodleian, Ms.Douce.88)]",0.05
"[Weak (Bodleian, Ms Digby 44)]",0.05
"[Head (Bodleian, Arch.B.c.4)]",0.05
"[Tail (Bodleian, Ms.BOM.187)]",0.05
"[Textblock (Bodleian, Ms.Douce.88)]",0.05
"[Tail (Bodleian, Inc.d.f2.1494.2)]",0.05
"[Core (endband) (Bodleian, AA 106 Art)]",0.05
"[Weak (Bodleian, Ms. Auct. D.4.17)]",0.05
"[Right (Bodleian, Ms.BOM.187)]",0.05
"[Head (Bodleian, Ms.BOM.187)]",0.05
"[Head (Bodleian, Inc.d.f2.1494.2)]",0.05
"[Tail (Bodleian, AA 106 Art)]",0.05
"[Primary sewing (endband techniques)-place (Bodleian, Ms. Auct. F.1.14)]",0.05
"[Detached (Bodleian, Bliss B4)]",0.05
"[Weak (Bodleian, Ms Digby 44)]",0.05
"[Core (endband) (Bodleian, AA 106 Art)]",0.05
"[Right (Bodleian, Vet.Al.d.39)]",0.05
"[Left (Bodleian, Ms.BOM.187)]",0.05
"[Core (endband) (Bodleian, Ms.BOM.187)]",0.05
"[Tail (Bodleian, Arch.F.b.3)]",0.05
"[Insect damage (Bodleian, Arch.B.c.4)]",0.05
"[Textblock (Bodleian, Arch.F.b.3)]",0.05
"[Head (Bodleian, AA 106 Art)]",0.05
"[Core (endband) (Bodleian, Ms.BOM.187)]",0.05
"[Secondary sewing (endband techniques)-place (Bodleian, Ms. Auct. F.1.14)]",0.05
"[Tail (Bodleian, Arch.B.c.4)]",0.05
"[Gatherings (Bodleian, Dance E 44)]",0.05
"[Right joints (Bodleian, Arch.B.c.4)]",0.04878048780487805
"[Right joints (Bodleian, Arch.B.c.4)]",0.04878048780487805
"[Tight (Bodleian, Ms.BOM.187)]",0.047619047619047616
"[Broken (Bodleian, AA 106 Art)]",0.047619047619047616
"[Loose (Bodleian, Ms.Add.A.105)]",0.047619047619047616
"[Loose (Bodleian, Ms.Add.A.105)]",0.047619047619047616
"[Broken (Bodleian, Arch A f 134)]",0.047619047619047616
"[Right (Bodleian, 23197 d1)]",0.047619047619047616
null,0.047619047619047616
"[Broken (Bodleian, Arch.F.b.3)]",0.047619047619047616
"[Tail (Bodleian, Ms. Auct. F.1.14)]",0.047619047619047616
"[Worn (Bodleian, Ms.Add.A.105)]",0.047619047619047616
"[Tie-downs (Bodleian, Vet.Al.d.39)]",0.047619047619047616
"[Tube hollow-place (Bodleian, Ms.Douce.88)]",0.047619047619047616
"[Tube hollow-place (Bodleian, Ms.Douce.88)]",0.047619047619047616
"[Right (Bodleian, Inc.d.f2.1494.2)]",0.047619047619047616
"[Sound (Bodleian, Ms.BOM.187)]",0.047619047619047616
"[Blind tooling (Bodleian, Inc.d.f2.1494.2)]",0.047619047619047616
"[Right (Bodleian, MS. e Mus. 65)]",0.047619047619047616
null,0.047619047619047616
"[Detached (Bodleian, Ms.BOM.187)]",0.047619047619047616
"[Spine panels (Bodleian, Arch.B.c.4)]",0.047619047619047616
"[Tube hollow-place (Bodleian, Ms.Douce.88)]",0.047619047619047616
"[Left (Bodleian, Inc.d.f2.1494.2)]",0.047619047619047616
"[Broken (Bodleian, AA 106 Art)]",0.047619047619047616
"[Worn (Bodleian, Ms.Add.A.105)]",0.047619047619047616
"[Loose (Bodleian, G.Pamph.2376)]",0.047619047619047616
"[Intact (Bodleian, AA 106 Art)]",0.047619047619047616
"[Weak (Bodleian, Arch.F.b.3)]",0.047619047619047616
"[Tie-downs (Bodleian, Vet.Al.d.39)]",0.047619047619047616
"[Left (Bodleian, Arch.F.b.3)]",0.045454545454545456
"[Head (Bodleian, Vet.Al.d.39)]",0.045454545454545456
"[Attached (Bodleian, G.Pamph.2376)]",0.045454545454545456
"[Detached (Bodleian, Vet.256e.15182)]",0.045454545454545456
"[Head (Bodleian, Arch.F.b.3)]",0.045454545454545456
"[Loose (Bodleian, Vet.256e.15182)]",0.045454545454545456
"[Left (Bodleian, C 8 22 Line?)]",0.045454545454545456
"[Spine (place) (Bodleian, AA 106 Art)]",0.045454545454545456
"[Tail (Bodleian, Vet.Al.d.39)]",0.045454545454545456
"[Spine (place) (Bodleian, Arch.B.c.4)]",0.045454545454545456
"[Fragmentary (Bodleian, G.Pamph.2589)]",0.045454545454545456
"[Spine (place) (Bodleian, G.Pamph.1670)]",0.045454545454545456
"[Left (Bodleian, Ms.Douce.88)]",0.045454545454545456
"[Tail (Bodleian, C 8 22 Line?)]",0.045454545454545456
"[Right (Bodleian, Ms.Douce.88)]",0.045454545454545456
"[Right (Bodleian, C 8 22 Line?)]",0.045454545454545456
"[Spine (place) (Bodleian, Ms.BOM.187)]",0.045454545454545456
"[Friable (Bodleian, G.Pamph.2589)]",0.045454545454545456
"[Head (Bodleian, C 8 22 Line?)]",0.045454545454545456
"[Loose (Bodleian, G.Pamph.2589)]",0.045454545454545456
"[Detached (Bodleian, 23197 d1)]",0.043478260869565216
"[Attached (Bodleian, Bliss B4)]",0.043478260869565216
"[Losses (Bodleian, Arch.F.b.3)]",0.043478260869565216
"[Broken (Bodleian, Arch A f 134)]",0.043478260869565216
"[Tearing (Bodleian, Arch.F.b.3)]",0.043478260869565216
"[Brittle (Bodleian, Bliss B4)]",0.043478260869565216
"[Loose (Bodleian, 23197 d1)]",0.043478260869565216
"[Detached (Bodleian, Ms.Douce.88)]",0.043478260869565216
"[Left (Bodleian, Bliss B4)]",0.043478260869565216
"[Missing (Bodleian, Ms. Auct. D.4.17)]",0.043478260869565216
"[Fore-edge (Bodleian, Bliss B4)]",0.043478260869565216
"[Left (Bodleian, 23197 d1)]",0.043478260869565216
"[Gatherings (Bodleian, Bliss B4)]",0.043478260869565216
"[Detached (Bodleian, Vet.Al.d.39)]",0.043478260869565216
"[Detached (Bodleian, Ms.Douce.88)]",0.043478260869565216
[cord],0.043227665706051875
"[Dry (Bodleian, Vet.Al.d.39)]",0.041666666666666664
"[Detached (Bodleian, G.Pamph.1670)]",0.041666666666666664
"[Left (Bodleian, AA 106 Art)]",0.041666666666666664
"[Losses (Bodleian, 8vo S 188 Art)]",0.041666666666666664
"[Right (Bodleian, Arch.F.b.3)]",0.041666666666666664
"[Losses (Bodleian, Ms. Auct. D.4.17)]",0.041666666666666664
"[Losses (Bodleian, 8vo S 188 Art)]",0.041666666666666664
"[Fragmentary (Bodleian, 6062)]",0.041666666666666664
"[Staining (Bodleian, 8vo S 188 Art)]",0.041666666666666664
"[Detached (Bodleian, Vet.256e.15182)]",0.041666666666666664
"[Right (Bodleian, AA 106 Art)]",0.041666666666666664
"[First few leaves (Bodleian, Ms. Clas. Dep. C.43)]",0.041666666666666664
"[Head (Bodleian, Arch.F.b.3)]",0.041666666666666664
"[Losses (Bodleian, Ms. Auct. D.4.17)]",0.041666666666666664
"[Brittle (Bodleian, Vet.Al.d.39)]",0.041666666666666664
"[Staining (Bodleian, Ms. Auct. D.4.17)]",0.041666666666666664
"[Staining (Bodleian, Ms. Auct. D.4.17)]",0.041666666666666664
"[Staining (Bodleian, 8vo S 188 Art)]",0.041666666666666664
"[Edges (Bodleian, C 8 22 Line?)]",0.04
"[Edges (Bodleian, C 8 22 Line?)]",0.04
"[Sound (Bodleian, Arch.B.c.4)]",0.04
"[Right (Bodleian, MS. e Mus. 65)]",0.04
"[Broken (Bodleian, C 8 22 Line?)]",0.04
"[Good (Bodleian, Ms Digby 44)]",0.04
"[Edges (Bodleian, C 8 22 Line?)]",0.04
"[Spine (place) (Bodleian, Arch.F.b.3)]",0.04
"[Left (Bodleian, G.Pamph.1670)]",0.04
"[Left (Bodleian, MS. e Mus. 65)]",0.04
"[Spine (place) (Bodleian, 6062)]",0.04
"[Left (Bodleian, MS. e Mus. 65)]",0.04
"[Edges (Bodleian, C 8 22 Line?)]",0.04
"[Spine (place) (Bodleian, C 8 22 Line?)]",0.04
"[Spine (place) (Bodleian, Vet.Al.d.39)]",0.04
"[Gatherings (Bodleian, Vet.256e.15182)]",0.038461538461538464
"[First few leaves (Bodleian, Vet.256e.15182)]",0.038461538461538464
"[Dry (Bodleian, 23197 d1)]",0.038461538461538464
"[Pleating (Bodleian, MS. e Mus. 65)]",0.038461538461538464
"[Covering material-place (Bodleian, Ms Digby 44)]",0.038461538461538464
"[Scuffed (Bodleian, 23197 d1)]",0.038461538461538464
"[Worn (Bodleian, 23197 d1)]",0.038461538461538464
"[Covering material-place (Bodleian, Ms Digby 44)]",0.038461538461538464
"[Tearing (Bodleian, 8vo S 188 Art)]",0.038461538461538464
"[Scuffed (Bodleian, 23197 d1)]",0.038461538461538464
"[Losses (Bodleian, Ms. Auct. D.4.17)]",0.038461538461538464
"[Good (Bodleian, Vet.256e.15182)]",0.038461538461538464
"[Right (Bodleian, Arch A f 134)]",0.038461538461538464
"[Dry (Bodleian, 23197 d1)]",0.038461538461538464
"[Detached (Bodleian, MS. e Mus. 65)]",0.038461538461538464
"[Splitting (Bodleian, 8vo S 188 Art)]",0.038461538461538464
"[Loose (Bodleian, Ms. Auct. D.4.17)]",0.038461538461538464
"[Worn (Bodleian, 23197 d1)]",0.038461538461538464
"[Dry (Bodleian, 23197 d1)]",0.038461538461538464
"[Tearing (Bodleian, Vet.256e.15182)]",0.038461538461538464
"[Losses (Bodleian, Ms. Auct. F.1.14)]",0.038461538461538464
"[Loose (Bodleian, Vet.256e.15182)]",0.038461538461538464
"[Tearing (Bodleian, Ms. Auct. D.4.17)]",0.038461538461538464
"[Scuffed (Bodleian, 23197 d1)]",0.038461538461538464
"[Left (Bodleian, Arch A f 134)]",0.038461538461538464
"[Foxing (Bodleian, 8vo S 188 Art)]",0.038461538461538464
"[Gatherings (Bodleian, 6062)]",0.038461538461538464
"[Right (Bodleian, Arch A f 134)]",0.037037037037037035
"[Good (Bodleian, Ms.BOM.187)]",0.037037037037037035
"[Spine (Bodleian, Arch A f 134)]",0.037037037037037035
"[Spine (place) (Bodleian, Ms.Douce.88)]",0.037037037037037035
"[Fragile (Bodleian, Arch.B.c.4)]",0.037037037037037035
"[Brittle (Bodleian, Arch.B.c.4)]",0.037037037037037035
"[Powdery (Bodleian, Arch.B.c.4)]",0.037037037037037035
"[Spine (Bodleian, Arch.B.c.4)]",0.037037037037037035
"[Rebacked (Bodleian, Ms.Douce.88)]",0.037037037037037035
"[Blind tooling (Bodleian, Arch A f 134)]",0.037037037037037035
"[Good (Bodleian, Ms.BOM.187)]",0.037037037037037035
"[Spine labels (Bodleian, Ms.BOM.187)]",0.037037037037037035
"[Left (Bodleian, Arch A f 134)]",0.037037037037037035
"[Splitting (Bodleian, Ms.Add.A.105)]",0.03571428571428571
"[Brittle (Bodleian, C 8 22 Line?)]",0.03571428571428571
"[Previous repairs-place (Bodleian, C 8 22 Line?)]",0.03571428571428571
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",0.03571428571428571
"[Damaged (Bodleian, C 8 22 Line?)]",0.03571428571428571
"[Damaged (Bodleian, C 8 22 Line?)]",0.03571428571428571
"[Brittle (Bodleian, C 8 22 Line?)]",0.03571428571428571
"[Sound (Bodleian, 23197 d1)]",0.03571428571428571
"[Rigid (Bodleian, Ms.BOM.187)]",0.03571428571428571
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",0.03571428571428571
"[Distortion (Bodleian, Ms.Add.A.105)]",0.03571428571428571
"[Flyleaves-place (Bodleian, Bliss B4)]",0.03571428571428571
"[Previous repairs-place (Bodleian, Vet.Al.d.39)]",0.03571428571428571
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",0.03571428571428571
"[Broken (Bodleian, Inc.d.f2.1494.2)]",0.034482758620689655
"[Joints (Bodleian, Arch.F.b.3)]",0.034482758620689655
"[Previous repairs-place (Bodleian, Ms.BOM.187)]",0.034482758620689655
"[Joints (Bodleian, Arch.F.b.3)]",0.034482758620689655
"[Broken (Bodleian, Ms. Auct. F.1.14)]",0.034482758620689655
"[Repaired (Bodleian, Ms.BOM.187)]",0.034482758620689655
"[Left (Bodleian, Arch.B.c.4)]",0.03333333333333333
"[Bosses-place (Bodleian, Inc.d.f2.1494.2)]",0.03333333333333333
"[Unravelling (Bodleian, Arch.F.b.3)]",0.03333333333333333
"[Corner plates-place (Bodleian, Inc.d.f2.1494.2)]",0.03333333333333333
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",0.03333333333333333
"[Covering material-place (Bodleian, AA 106 Art)]",0.03333333333333333
"[Previous repairs-place (Bodleian, AA 106 Art)]",0.03333333333333333
"[Flyleaves-place (Bodleian, G.Pamph.1670)]",0.03333333333333333
"[Bowing (Bodleian, MS. e Mus. 65)]",0.03333333333333333
"[Repaired (Bodleian, AA 106 Art)]",0.03333333333333333
"[Straps-place (Bodleian, Inc.d.f2.1494.2)]",0.03333333333333333
"[Bosses-place (Bodleian, Inc.d.f2.1494.2)]",0.03333333333333333
"[Repaired (Bodleian, AA 106 Art)]",0.03333333333333333
"[Inner joints-place (Bodleian, G.Pamph.1670)]",0.03333333333333333
"[Detached (Bodleian, MS. e Mus. 65)]",0.03333333333333333
"[Broken (Bodleian, Arch.F.b.3)]",0.03333333333333333
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",0.03333333333333333
"[Detached (Bodleian, G.Pamph.1670)]",0.03333333333333333
"[Broken (Bodleian, Ms. Auct. D.4.17)]",0.03333333333333333
"[Corner plates-place (Bodleian, Inc.d.f2.1494.2)]",0.03333333333333333
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",0.03333333333333333
"[Boards (Bodleian, Ms. Auct. F.1.14)]",0.03225806451612903
"[Repaired (Bodleian, Arch.B.c.4)]",0.03225806451612903
"[Head (Bodleian, G.Pamph.1670)]",0.03225806451612903
"[Joints (Bodleian, Arch.F.b.3)]",0.03225806451612903
"[Sound (Bodleian, Arch.B.c.4)]",0.03225806451612903
"[Tail (Bodleian, G.Pamph.1670)]",0.03225806451612903
