name,score
"[Tail endband (Bodleian, Arch.B.c.4)]",15.933333333333332
"[Covering material-place (Bodleian, AA 106 Art)]",15.687499999999996
"[Previous repairs-place (Bodleian, AA 106 Art)]",15.515037593984959
"[Spine-section (Bodleian, 8vo S 188 Art)]",15.5
"[Modification of Bodleian, Arch A f 134]",15.444444444444443
"[Spine-section (Bodleian, Ms.Douce.88)]",15.433333333333332
"[Left joints (Bodleian, Ms.BOM.187)]",15.333333333333334
"[Right board (Bodleian, Ms. Auct. F.1.14)]",15.333333333333332
"[Textblock (Bodleian, G.Pamph.2589)]",15.0
"[Textblock (Bodleian, G.Pamph.2376)]",15.0
"[Sewing structure (Bodleian, Ms. Auct. F.1.14)]",15.0
"[Sewing structure (Bodleian, G.Pamph.1670)]",15.0
"[Head endband (Bodleian, Arch.B.c.4)]",14.933333333333332
"[Previous repairs-place (Bodleian, AA 106 Art)]",14.848370927318296
"[Previous repairs-place (Bodleian, AA 106 Art)]",14.848370927318296
"[Secondary sewing (endband techniques) (Bodleian, Ms. Auct. F.1.14)]",14.666666666666668
"[Left boards joints (Bodleian, Ms. Auct. F.1.14)]",14.6
"[Right inside boards (Bodleian, Ms Digby 44)]",14.5
[Solution],14.5
null,14.454545454545453
null,14.454545454545453
null,14.454545454545453
null,14.454545454545453
"[Addition to Bodleian, Dance E 44]",14.45
"[Addition to Bodleian, Dance E 44]",14.45
"[Addition to Bodleian, Dance E 44]",14.45
"[Addition to Bodleian, Dance E 44]",14.45
"[Sewing production (Bodleian, Arch.B.c.4)]",14.083333333333332
"[Clasps (Bodleian, Ms. Auct. D.4.17)]",14.000000000000002
"[Left joints (Bodleian, Vet.Al.d.39)]",14.0
"[Bookblock spine (Bodleian, AA 106 Art)]",14.0
"[Backing joints (Bodleian, AA 106 Art)]",14.0
"[Bookblock spine (Bodleian, Arch A f 134)]",14.0
"[Gold tooling (Bodleian, Arch.B.c.4)]",14.0
"[Left joints (Bodleian, Ms.BOM.187)]",14.0
"[Left endleaves (Bodleian, MS. e Mus. 65)]",13.966666666666665
"[Right endleaves (Bodleian, MS. e Mus. 65)]",13.966666666666665
"[Modification of Bodleian, Ms.Add.A.105]",13.75
"[Spine-section (Bodleian, Bliss B4)]",13.7
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
[Material dimensional specification],13.699999999999967
"[Addition to Bodleian, C 8 22 Line?]",13.5
"[Modification of Bodleian, Vet.256e.15182]",13.5
"[Spine lining (Bodleian, 6062)]",13.389285714285714
"[Modification of Bodleian, Ms Digby 44]",13.333333333333332
[Solution],13.166666666666668
[Solution],13.166666666666668
"[Bookblock edges (Bodleian, Arch A f 134)]",13.142857142857142
"[Soft (Bodleian, Arch A f 134)]",13.0
"[Bookblock edges (Bodleian, Arch.B.c.4)]",13.0
"[Edges (Bodleian, Vet.Al.d.39)]",13.0
"[Repaired (Bodleian, Vet.Al.d.39)]",13.0
"[Core (endband) (Bodleian, Ms. Auct. F.1.14)]",13.0
"[Cockling (Bodleian, Ms Digby 44)]",13.0
"[Sewing supports (Bodleian, Arch A f 134)]",13.0
"[Detached (Bodleian, Arch.B.c.4)]",13.0
"[Modification of Bodleian, Ms. Clas. Dep. C.43]",13.0
[Measurement],13.0
"[Sewing supports (Bodleian, Arch A f 134)]",13.0
"[Left endleaves (Bodleian, 23197 d1)]",12.85
"[Modification of Bodleian, Arch A f 134]",12.709523809523812
"[Head endband (Bodleian, 23197 d1)]",12.533333333333331
"[Tail endband (Bodleian, 23197 d1)]",12.533333333333331
[Solution],12.416666666666668
[Solution],12.416666666666668
"[Modification of Bodleian, Arch.B.c.4]",12.312637362637364
"[Modification of Bodleian, MS. e Mus. 65]",12.271428571428576
