name,score
"[Cover (The National Archives, HCA 13/78)]",13.0
"[Spine-section (The National Archives, WO 69/905)]",12.666666666666668
"[Sewing structure (The National Archives, ADM 223/31)]",12.0
"[Right endleaves (The National Archives, WO 69/905)]",12.0
"[Sewing structure (The National Archives, FO 97/341)]",12.0
"[Sewing supports (The National Archives, ADM 1/2628)]",12.0
"[Sewing structure (The National Archives, FO 802/607)]",12.0
"[Sewing structure (The National Archives, RAIL 527/1429)]",12.0
"[Sewing structure (The National Archives, SP 104/143)]",12.0
"[Sewing structure (The National Archives, CRES 40/25A)]",12.0
"[Sewing structure (The National Archives, PC 6/15)]",12.0
"[Sewing structure (The National Archives, E 36/2)]",12.0
"[Sewing structure (The National Archives, RAIL 950/17)]",12.0
"[Sewing structure (The National Archives, ADM 55/24)]",12.0
"[Sewing supports (The National Archives, ASSI 41/4)]",12.0
"[Left endleaves (The National Archives, WO 69/905)]",12.0
"[Sewing structure (The National Archives, E 36/29)]",12.0
"[Sewing supports (The National Archives, CO 5/904)]",12.0
"[Sewing structure (The National Archives, FO 802/614)]",12.0
"[Sewing structure (The National Archives, E 315/128)]",12.0
"[Sewing structure (The National Archives, HCA 13/56)]",12.0
"[Sewing structure (The National Archives, CO 473/9)]",12.0
"[Spine-section (The National Archives, DL 30/603/2)]",11.750000000000002
"[Spine-section (The National Archives, CO 299/89)]",11.750000000000002
"[Spine-section (The National Archives, SP 104/171)]",11.750000000000002
"[Spine-section (The National Archives, ADM 55/32)]",11.750000000000002
"[Spine lining (The National Archives, HCA 13/78)]",11.333333333333332
"[Spine-section (The National Archives, E 36/29)]",11.083333333333334
"[Spine-section (The National Archives, PC 6/15)]",10.933333333333334
"[Spine-section (The National Archives, ADM 1/5437)]",10.083333333333334
"[Textblock (The National Archives, WO 381/11)]",10.0
"[Right endleaves (The National Archives, FO 802/614)]",10.0
"[Mold (The National Archives, DL 30/603/2)]",10.0
"[Left endleaves (The National Archives, HCA 13/78)]",10.0
"[Left endleaves (The National Archives, ADM 1/5437)]",10.0
"[Right endleaves (The National Archives, ADM 1/5437)]",10.0
"[Damaged (The National Archives, E 36/2)]",10.0
"[Left endleaves (The National Archives, SP 105/207)]",10.0
"[Left endleaves (The National Archives, ADM 42/681)]",10.0
"[Right endleaves (The National Archives, HCA 13/78)]",10.0
"[Right endleaves (The National Archives, SP 91/14)]",10.0
"[Left endleaves (The National Archives, FO 802/607)]",10.0
"[Right endleaves (The National Archives, E 36/2)]",10.0
"[Right endleaves (The National Archives, ADM 55/107)]",10.0
"[Degraded (The National Archives, ADM 37/5039)]",10.0
"[Distorted (The National Archives, HCA 13/78)]",10.0
"[Left endleaves (The National Archives, E 36/2)]",10.0
"[Damaged (The National Archives, FO 802/607)]",10.0
"[Left endleaves (The National Archives, SP 91/14)]",10.0
"[Left endleaves (The National Archives, ADM 55/32)]",10.0
"[Left endleaves (The National Archives, ADM 55/107)]",10.0
"[Right endleaves (The National Archives, ADM 55/32)]",10.0
"[Right endleaves (The National Archives, ADM 42/681)]",10.0
"[Right endleaves (The National Archives, FO 802/607)]",10.0
"[Right endleaves (The National Archives, SP 105/207)]",10.0
"[Damaged (The National Archives, RAIL 527/1429)]",10.0
"[Distorted (The National Archives, SP 71/19)]",10.0
"[Damaged (The National Archives, FO 97/341)]",10.0
"[Left endleaves (The National Archives, FO 802/614)]",10.0
"[Spine lining (The National Archives, ADM 223/31)]",9.333333333333332
"[Spine lining (The National Archives, CRIM 10/28)]",9.333333333333332
"[Distorted (The National Archives, ADM 37/5039)]",9.0
"[Degraded (The National Archives, SP 71/19)]",9.0
"[Degraded (The National Archives, SP 104/143)]",9.0
"[Damaged (The National Archives, SP 104/143)]",9.0
"[Degraded (The National Archives, FO 97/341)]",9.0
"[Degraded (The National Archives, RAIL 527/1429)]",9.0
"[Mold (The National Archives, T 20/1220)]",9.0
"[Degraded (The National Archives, CO 31/1)]",9.0
"[Distorted (The National Archives, T 20/1220)]",9.0
"[Sewing supports (The National Archives, CO 31/1)]",8.5
"[Left endleaves (The National Archives, ADM 1/5438)]",8.166666666666668
"[Right endleaves (The National Archives, ADM 1/5438)]",8.166666666666668
"[Left (The National Archives, SP 44/335)]",8.0
"[Right (The National Archives, ADM 37/5039)]",8.0
"[Right (The National Archives, SP 24/18)]",8.0
"[Right (The National Archives, SP 104/171)]",8.0
"[Right (The National Archives, SP 104/143)]",8.0
"[Textblock (The National Archives, CO 31/1)]",8.0
"[Left (The National Archives, FO 802/614)]",8.0
"[Textblock (The National Archives, ADM 139/1023)]",8.0
"[Right (The National Archives, CRIM 10/28)]",8.0
"[Left (The National Archives, WO 69/905)]",8.0
"[Right (The National Archives, ADM 1/5438)]",8.0
"[Right (The National Archives, FO 802/607)]",8.0
"[Left (The National Archives, RAIL 950/17)]",8.0
"[Left (The National Archives, CO 31/1)]",8.0
"[Repaired (The National Archives, WO 69/905)]",8.0
"[Degraded (The National Archives, CRIM 10/28)]",8.0
"[Degraded (The National Archives, CO 299/89)]",8.0
"[Right (The National Archives, CO 31/1)]",8.0
"[Left (The National Archives, CRIM 10/28)]",8.0
"[Losses (The National Archives, ADM 223/31)]",8.0
"[Left (The National Archives, SP 104/171)]",8.0
"[Distorted (The National Archives, SP 91/14)]",8.0
"[Textblock (The National Archives, ADM 42/681)]",8.0
"[Right (The National Archives, RAIL 950/17)]",8.0
"[Cover (The National Archives, ADM 1/2628)]",8.0
"[Left (The National Archives, SP 104/143)]",8.0
"[Right (The National Archives, WO 69/905)]",8.0
"[Right (The National Archives, SP 44/335)]",8.0
"[Left (The National Archives, ADM 1/5438)]",8.0
"[Left (The National Archives, SP 24/18)]",8.0
"[Left (The National Archives, FO 802/607)]",8.0
"[Left (The National Archives, ADM 37/5039)]",8.0
"[Right (The National Archives, FO 802/614)]",8.0
"[Left endleaves (The National Archives, SP 24/18)]",7.9
"[Right endleaves (The National Archives, SP 24/18)]",7.9
"[Spine lining (The National Archives, ADM 37/5039)]",7.766666666666667
"[Spine lining (The National Archives, PC 6/15)]",7.766666666666667
"[Damaged (The National Archives, WO 69/905)]",7.714285714285714
"[Spine lining (The National Archives, RAIL 950/17)]",7.249999999999999
"[Damaged (The National Archives, B 3/5243)]",7.214285714285714
"[Damaged (The National Archives, T 20/1220)]",7.214285714285714
"[Left (The National Archives, LC 5/156)]",7.0
"[Textblock (The National Archives, B 3/5243)]",7.0
"[Left (The National Archives, FO 97/341)]",7.0
