name,score
[Pretreatment Examination: Condition Assessment],18.883283056812466
[Pretreatment Examination: Condition Assessment],18.883283056812466
[Pretreatment Examination: Condition Assessment],18.883283056812466
[Pretreatment Examination: Condition Assessment],18.883283056812466
[spine linings],18.666666666666668
[spine linings],18.666666666666664
"[spine linings,spine lining]",18.666666666666664
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
"[component reattachment,reattachment]",18.394017094017094
[cover],18.388278388278387
[cover],18.388278388278387
"[component reattachment,reattachment]",18.355555555555554
"[component reattachment,reattachment]",18.355555555555554
"[component reattachment,reattachment]",18.355555555555554
"[component reattachment,reattachment]",18.355555555555554
[spine linings],18.166666666666668
[Pretreatment Examination: Descriptive Attribute Assignment],18.065915543690142
[back],18.065573770491802
[cover],18.054945054945055
[cover],18.054945054945055
[cover],18.054945054945055
[cover],18.054945054945055
[cover],18.054945054945055
[cover],18.054945054945055
[cover],18.054945054945055
[front],18.05298013245033
"[component reattachment,reattachment]",18.022222222222222
[covering material],18.0
[covering material],18.0
[covering material],18.0
[Pretreatment Examination: Condition Assessment],17.965201465201467
[boards],17.942897026360214
[boards],17.686274509803923
[boards],17.686274509803923
[boards],17.686274509803923
[sewing supports],17.444444444444443
[sewing supports],17.444444444444443
[sewing supports],17.44444444444444
"[spine linings,spine lining]",17.416666666666664
[Pretreatment Examination: Descriptive Attribute Assignment],17.407255505304036
[spine lining],17.25
[spine lining],17.25
[spine lining],17.25
[leaf attachment],17.07142857142857
[leaf attachment],17.07142857142857
[cover],17.054945054945055
[cover],17.054945054945055
[leaf attachment],16.57142857142857
[covering material],16.543478260869566
[text to cover attachment],16.36904761904762
[text to cover attachment],16.36904761904762
[1],16.333333333333332
[2],16.333333333333332
[spine linings],16.166666666666668
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[text to cover attachment],16.08116883116883
[leaf attachment],16.07142857142857
[leaf attachment],16.07142857142857
[cover],16.054945054945055
[cover],16.054945054945055
[cover],16.054945054945055
[cover],16.054945054945055
[cover],16.054945054945055
[cover],16.054945054945055
[boards],16.019607843137255
[covering material],16.0
[covering material],16.0
[covering material],16.0
[covering material],16.0
[covering material],16.0
[covering material],15.5
[covering material],15.5
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
"[component reattachment,reattachment]",15.355555555555554
[spine lining],15.25
[cover],15.21923076923077
[sewing supports],15.11111111111111
[boards],14.686274509803923
[boards],14.686274509803921
[boards],14.686274509803921
[text to cover attachment],14.081168831168831
[text to cover attachment],14.081168831168831
[text to cover attachment],14.081168831168831
[text to cover attachment],14.081168831168831
[text to cover attachment],14.081168831168831
[text to cover attachment],14.081168831168831
[board edge],14.078947368421051
[leaf attachment],14.071428571428571
[leaf attachment],14.071428571428571
[leaf attachment],14.071428571428571
[cover],14.054945054945055
[back],14.032786885245901
[back],14.032786885245901
[front],14.026490066225165
[back],14.024590163934427
[back],14.024590163934427
[back],14.024590163934427
[back],14.024590163934427
[front],14.019867549668874
[front],14.019867549668874
[front],14.019867549668874
[front],14.019867549668874
[endbands],13.599999999999998
[corners],13.162790697674419
[shoulder],13.130434782608695
[soft],13.083333333333332
[joint],13.075
[losses],13.058823529411764
[front],13.026490066225165
[front],13.026490066225165
[back],13.024590163934427
[back],13.024590163934427
[back],13.024590163934427
[back],13.024590163934427
[back],13.024590163934427
[back],13.024590163934427
[front],13.019867549668874
[front],13.019867549668874
[front],13.019867549668874
[front],13.019867549668874
[front],13.019867549668874
[front],13.019867549668874
[front],13.019867549668874
[front],13.019867549668874
[front],13.019867549668874
[deteriorating],13.018867924528301
[text to cover attachment],12.535714285714285
[text to cover attachment],12.535714285714285
[text to cover attachment],12.369047619047619
[3],12.333333333333332
[pastedown],12.214285714285715
[flyleaf],12.214285714285715
[text to cover attachment],12.081168831168831
[text to cover attachment],12.081168831168831
[leaf attachment],12.071428571428571
[back],12.032786885245901
[back],12.024590163934427
[back],12.024590163934427
[back],12.024590163934427
[back],12.024590163934427
[front],12.019867549668874
[front],12.019867549668874
[front],12.019867549668874
[front],12.019867549668874
[front],12.019867549668874
[front],12.019867549668874
[front],12.019867549668874
[water damage],12.0
[Pretreatment Examination: Descriptive Attribute Assignment],11.366671089719617
"[treatment steps,Treatment Steps]",11.366671089719617
"[treatment steps,Treatment Steps]",11.366671089719617
[Pretreatment Examination: Descriptive Attribute Assignment],11.366671089719617
[tail],11.1875
[head],11.1875
[missing],11.125
[missing],11.125
[missing],11.125
[missing],11.125
[missing],11.125
[missing],11.125
[soft],11.083333333333334
[soft],11.083333333333334
[soft],11.083333333333332
[soft],11.083333333333332
[soft],11.083333333333332
[soft],11.083333333333332
[corners],11.069767441860465
[corners],11.069767441860465
[corners],11.069767441860465
[corners],11.069767441860465
[corners],11.069767441860465
[corners],11.069767441860465
[corners],11.069767441860465
[losses],11.058823529411764
[losses],11.058823529411764
[losses],11.058823529411764
[losses],11.058823529411764
[losses],11.058823529411764
[losses],11.058823529411764
[losses],11.058823529411764
[losses],11.058823529411764
[losses],11.058823529411764
[textblock],11.047619047619047
[torn],11.045454545454547
[split],11.045454545454545
[loose],11.030303030303031
[loose],11.030303030303031
[loose],11.030303030303031
[board edge],11.026315789473685
[board edge],11.026315789473685
[board edge],11.026315789473685
[board edge],11.026315789473685
[board edge],11.026315789473685
[board edge],11.026315789473685
[board edge],11.026315789473685
[board edge],11.026315789473685
[board edge],11.026315789473685
[back],11.024590163934427
[back],11.024590163934427
[back],11.024590163934427
[back],11.024590163934427
[back],11.024590163934427
[back],11.024590163934427
[back],11.024590163934427
[front],11.019867549668874
[front],11.019867549668874
[front],11.019867549668874
[front],11.019867549668874
[front],11.019867549668874
[front],11.019867549668874
[front],11.019867549668874
[front],11.019867549668874
[front],11.019867549668874
[deteriorating],11.018867924528301
[deteriorating],11.018867924528301
[deteriorating],11.018867924528301
[deteriorating],11.018867924528301
[deteriorating],11.018867924528301
[detached],11.011111111111111
[detached],11.011111111111111
[detached],11.011111111111111
[spine],11.0
[lifting],11.0
[spine],11.0
[spine],11.0
"[treatment steps,Treatment Steps]",10.351851851851851
[Pretreatment Examination: Descriptive Attribute Assignment],10.351851851851851
[powdery leather],10.333333333333332
