name,incomingEdges
"[Right (The National Archives, RAIL 527/1429)]",1.0
"[Right (The National Archives, RAIL 527/1429)]",1.0
"[Right (The National Archives, PRO 30/69/1186)]",1.0
"[Right (The National Archives, PRO 30/69/1186)]",1.0
"[Right (The National Archives, PC 6/15)]",1.0
"[Right (The National Archives, PC 6/15)]",1.0
"[Right (The National Archives, LC 5/156)]",1.0
"[Right (The National Archives, LC 5/156)]",1.0
"[Right (The National Archives, HCA 13/78)]",1.0
"[Right (The National Archives, HCA 13/78)]",1.0
"[Right (The National Archives, HCA 13/56)]",1.0
"[Right (The National Archives, HCA 13/56)]",1.0
"[Right (The National Archives, FO 97/341)]",1.0
"[Right (The National Archives, FO 97/341)]",1.0
"[Right (The National Archives, FO 802/614)]",1.0
"[Right (The National Archives, FO 802/614)]",1.0
"[Right (The National Archives, FO 802/607)]",1.0
"[Right (The National Archives, FO 802/607)]",1.0
"[Right (The National Archives, E 405/550)]",1.0
"[Right (The National Archives, E 405/550)]",1.0
"[Right (The National Archives, E 36/29)]",1.0
"[Right (The National Archives, E 36/29)]",1.0
"[Right (The National Archives, E 36/2)]",1.0
"[Right (The National Archives, E 36/2)]",1.0
"[Right (The National Archives, E 315/128)]",1.0
"[Right (The National Archives, E 315/128)]",1.0
"[Right (The National Archives, DL 30/603/2)]",1.0
"[Right (The National Archives, DL 30/603/2)]",1.0
"[Right (The National Archives, CRIM 10/28)]",1.0
"[Right (The National Archives, CRIM 10/28)]",1.0
"[Right (The National Archives, CRES 40/25A)]",1.0
"[Right (The National Archives, CRES 40/25A)]",1.0
"[Right (The National Archives, CO 5/904)]",1.0
"[Right (The National Archives, CO 5/904)]",1.0
"[Right (The National Archives, CO 473/9)]",1.0
"[Right (The National Archives, CO 473/9)]",1.0
"[Right (The National Archives, CO 31/1)]",1.0
"[Right (The National Archives, CO 31/1)]",1.0
"[Right (The National Archives, CO 299/89)]",1.0
"[Right (The National Archives, CO 299/89)]",1.0
"[Right (The National Archives, B 3/5243)]",1.0
"[Right (The National Archives, B 3/5243)]",1.0
"[Right (The National Archives, ASSI 41/4)]",1.0
"[Right (The National Archives, ASSI 41/4)]",1.0
"[Right (The National Archives, ADM 55/32)]",1.0
"[Right (The National Archives, ADM 55/32)]",1.0
"[Right (The National Archives, ADM 55/24)]",1.0
"[Right (The National Archives, ADM 55/24)]",1.0
"[Right (The National Archives, ADM 55/107)]",1.0
"[Right (The National Archives, ADM 55/107)]",1.0
"[Right (The National Archives, ADM 42/681)]",1.0
"[Right (The National Archives, ADM 42/681)]",1.0
"[Right (The National Archives, ADM 37/5039)]",1.0
"[Right (The National Archives, ADM 37/5039)]",1.0
"[Right (The National Archives, ADM 223/31)]",1.0
"[Right (The National Archives, ADM 223/31)]",1.0
"[Right (The National Archives, ADM 139/1027)]",1.0
"[Right (The National Archives, ADM 139/1027)]",1.0
"[Right (The National Archives, ADM 139/1025)]",1.0
"[Right (The National Archives, ADM 139/1025)]",1.0
"[Right (The National Archives, ADM 139/1023)]",1.0
"[Right (The National Archives, ADM 139/1023)]",1.0
"[Right (The National Archives, ADM 1/5438)]",1.0
"[Right (The National Archives, ADM 1/5438)]",1.0
"[Right (The National Archives, ADM 1/5437)]",1.0
"[Right (The National Archives, ADM 1/5437)]",1.0
"[Right (The National Archives, ADM 1/2628)]",1.0
"[Right (The National Archives, ADM 1/2628)]",1.0
"[Repaired (The National Archives, WO 69/905)]",1.0
"[Repaired (The National Archives, WO 69/905)]",1.0
"[Removal from The National Archives, WO 69/905]",1.0
"[Removal from The National Archives, WO 69/905]",1.0
"[Removal from The National Archives, SP 105/207]",1.0
"[Removal from The National Archives, RAIL 950/17]",1.0
"[Removal from The National Archives, PC 6/15]",1.0
"[Removal from The National Archives, CRIM 10/28]",1.0
"[Removal from The National Archives, CO 31/1]",1.0
"[Removal from The National Archives, ADM 55/32]",1.0
"[Removal from The National Archives, ADM 37/5039]",1.0
"[Removal from The National Archives, ADM 223/31]",1.0
"[Removal from The National Archives, ADM 139/1027]",1.0
"[Outer joints (The National Archives, HCA 13/56)]",1.0
"[Outer joints (The National Archives, HCA 13/56)]",1.0
"[Outer joints (The National Archives, E 405/550)]",1.0
"[Outer joints (The National Archives, E 405/550)]",1.0
"[Outer joints (The National Archives, B 3/5243)]",1.0
"[Outer joints (The National Archives, B 3/5243)]",1.0
"[New spine-section (The National Archives, WO 69/905)]",1.0
"[New spine-section (The National Archives, SP 104/171)]",1.0
"[New spine-section (The National Archives, SP 104/143)]",1.0
"[New spine-section (The National Archives, RAIL 527/1429)]",1.0
"[New spine-section (The National Archives, PC 6/15)]",1.0
"[New spine-section (The National Archives, FO 802/607)]",1.0
"[New spine-section (The National Archives, E 36/29)]",1.0
"[New spine-section (The National Archives, E 36/2)]",1.0
"[New spine-section (The National Archives, DL 30/603/2)]",1.0
"[New spine-section (The National Archives, CO 299/89)]",1.0
"[New spine-section (The National Archives, ADM 37/5039)]",1.0
"[New spine piece (The National Archives, ADM 55/32)]",1.0
"[New spine piece (The National Archives, ADM 1/5437)]",1.0
"[New spine lining (The National Archives, RAIL 950/17)]",1.0
"[New spine lining (The National Archives, PC 6/15)]",1.0
"[New spine lining (The National Archives, CRIM 10/28)]",1.0
"[New spine lining (The National Archives, ADM 37/5039)]",1.0
"[New spine lining (The National Archives, ADM 223/31)]",1.0
"[New sewing supports (The National Archives, SP 91/14)]",1.0
"[New sewing supports (The National Archives, CO 31/1)]",1.0
"[New sewing (The National Archives, T 20/1220)]",1.0
"[New sewing (The National Archives, SP 91/14)]",1.0
"[New sewing (The National Archives, SP 105/207)]",1.0
"[New sewing (The National Archives, DL 30/603/2)]",1.0
"[New sewing (The National Archives, CO 31/1)]",1.0
"[New sewing (The National Archives, B 3/5243)]",1.0
"[New sewing (The National Archives, ADM 55/32)]",1.0
"[New sewing (The National Archives, ADM 55/107)]",1.0
"[New sewing (The National Archives, ADM 42/681)]",1.0
"[New sewing (The National Archives, ADM 37/5039)]",1.0
"[New hook guardright (The National Archives, SP 24/18)]",1.0
"[New hook guardright (The National Archives, SP 24/18)]",1.0
"[New hook guardright (The National Archives, E 405/550)]",1.0
"[New hook guardright (The National Archives, E 405/550)]",1.0
"[New hook guardleft (The National Archives, SP 24/18)]",1.0
"[New hook guardleft (The National Archives, SP 24/18)]",1.0
"[New hook guardleft (The National Archives, E 405/550)]",1.0
"[New hook guardleft (The National Archives, E 405/550)]",1.0
"[New hollow (The National Archives, RAIL 950/17)]",1.0
"[New guardsright (The National Archives, ASSI 41/4)]",1.0
"[New guardsright (The National Archives, ASSI 41/4)]",1.0
"[New guardsleft (The National Archives, ASSI 41/4)]",1.0
"[New guardsleft (The National Archives, ASSI 41/4)]",1.0
"[New endleavesright (The National Archives, T 20/1220)]",1.0
"[New endleavesright (The National Archives, T 20/1220)]",1.0
"[New endleavesright (The National Archives, SP 44/335)]",1.0
"[New endleavesright (The National Archives, SP 44/335)]",1.0
"[New endleavesright (The National Archives, SP 24/18)]",1.0
"[New endleavesright (The National Archives, SP 24/18)]",1.0
"[New endleavesright (The National Archives, SP 104/171)]",1.0
"[New endleavesright (The National Archives, SP 104/171)]",1.0
"[New endleavesright (The National Archives, E 36/29)]",1.0
"[New endleavesright (The National Archives, E 36/29)]",1.0
"[New endleavesright (The National Archives, DL 30/603/2)]",1.0
"[New endleavesright (The National Archives, DL 30/603/2)]",1.0
"[New endleavesright (The National Archives, CRIM 10/28)]",1.0
"[New endleavesright (The National Archives, CRIM 10/28)]",1.0
"[New endleavesright (The National Archives, CO 5/904)]",1.0
"[New endleavesright (The National Archives, CO 5/904)]",1.0
"[New endleavesright (The National Archives, ADM 37/5039)]",1.0
"[New endleavesright (The National Archives, ADM 37/5039)]",1.0
"[New endleavesright (The National Archives, ADM 139/1027)]",1.0
"[New endleavesright (The National Archives, ADM 139/1027)]",1.0
"[New endleavesright (The National Archives, ADM 139/1025)]",1.0
"[New endleavesright (The National Archives, ADM 139/1025)]",1.0
"[New endleavesright (The National Archives, ADM 139/1023)]",1.0
"[New endleavesright (The National Archives, ADM 139/1023)]",1.0
"[New endleavesright (The National Archives, ADM 1/5438)]",1.0
"[New endleavesright (The National Archives, ADM 1/5438)]",1.0
"[New endleavesleft (The National Archives, T 20/1220)]",1.0
"[New endleavesleft (The National Archives, T 20/1220)]",1.0
"[New endleavesleft (The National Archives, SP 44/335)]",1.0
"[New endleavesleft (The National Archives, SP 44/335)]",1.0
"[New endleavesleft (The National Archives, SP 24/18)]",1.0
"[New endleavesleft (The National Archives, SP 24/18)]",1.0
"[New endleavesleft (The National Archives, SP 104/171)]",1.0
"[New endleavesleft (The National Archives, SP 104/171)]",1.0
"[New endleavesleft (The National Archives, E 36/29)]",1.0
"[New endleavesleft (The National Archives, E 36/29)]",1.0
"[New endleavesleft (The National Archives, DL 30/603/2)]",1.0
"[New endleavesleft (The National Archives, DL 30/603/2)]",1.0
"[New endleavesleft (The National Archives, CRIM 10/28)]",1.0
"[New endleavesleft (The National Archives, CRIM 10/28)]",1.0
"[New endleavesleft (The National Archives, CO 5/904)]",1.0
"[New endleavesleft (The National Archives, CO 5/904)]",1.0
"[New endleavesleft (The National Archives, ADM 37/5039)]",1.0
"[New endleavesleft (The National Archives, ADM 37/5039)]",1.0
"[New endleavesleft (The National Archives, ADM 139/1027)]",1.0
"[New endleavesleft (The National Archives, ADM 139/1027)]",1.0
"[New endleavesleft (The National Archives, ADM 139/1025)]",1.0
"[New endleavesleft (The National Archives, ADM 139/1025)]",1.0
"[New endleavesleft (The National Archives, ADM 139/1023)]",1.0
"[New endleavesleft (The National Archives, ADM 139/1023)]",1.0
"[New endleavesleft (The National Archives, ADM 1/5438)]",1.0
"[New endleavesleft (The National Archives, ADM 1/5438)]",1.0
"[New cover (The National Archives, SP 44/335)]",1.0
"[New cover (The National Archives, ADM 55/107)]",1.0
"[New cover (The National Archives, ADM 139/1027)]",1.0
"[New cover (The National Archives, ADM 139/1025)]",1.0
"[New cover (The National Archives, ADM 139/1023)]",1.0
"[New cover (The National Archives, ADM 1/2628)]",1.0
"[New boardsright (The National Archives, SP 105/207)]",1.0
"[New boardsleft (The National Archives, SP 105/207)]",1.0
"[Mold (The National Archives, T 20/1220)]",1.0
"[Mold (The National Archives, DL 30/603/2)]",1.0
"[Modification of The National Archives, WO 69/905]",1.0
"[Modification of The National Archives, T 20/1220]",1.0
"[Modification of The National Archives, SP 104/171]",1.0
"[Modification of The National Archives, SP 104/143]",1.0
"[Modification of The National Archives, RAIL 527/1429]",1.0
"[Modification of The National Archives, HCA 13/78]",1.0
"[Modification of The National Archives, FO 97/341]",1.0
"[Modification of The National Archives, FO 802/607]",1.0
"[Modification of The National Archives, E 36/2]",1.0
"[Modification of The National Archives, DL 30/603/2]",1.0
"[Modification of The National Archives, CO 299/89]",1.0
"[Modification of The National Archives, B 3/5243]",1.0
"[Modification of The National Archives, ADM 55/32]",1.0
"[Modification of The National Archives, ADM 37/5039]",1.0
"[Modification of The National Archives, ADM 1/5437]",1.0
"[Losses (The National Archives, ADM 223/31)]",1.0
"[Left (The National Archives, WO 69/905)]",1.0
"[Left (The National Archives, WO 69/905)]",1.0
"[Left (The National Archives, WO 381/11)]",1.0
"[Left (The National Archives, WO 381/11)]",1.0
"[Left (The National Archives, T 20/1220)]",1.0
"[Left (The National Archives, T 20/1220)]",1.0
"[Left (The National Archives, SP 91/14)]",1.0
"[Left (The National Archives, SP 91/14)]",1.0
"[Left (The National Archives, SP 71/19)]",1.0
"[Left (The National Archives, SP 71/19)]",1.0
"[Left (The National Archives, SP 44/335)]",1.0
"[Left (The National Archives, SP 44/335)]",1.0
"[Left (The National Archives, SP 24/18)]",1.0
"[Left (The National Archives, SP 24/18)]",1.0
"[Left (The National Archives, SP 105/207)]",1.0
"[Left (The National Archives, SP 105/207)]",1.0
"[Left (The National Archives, SP 104/171)]",1.0
"[Left (The National Archives, SP 104/171)]",1.0
"[Left (The National Archives, SP 104/143)]",1.0
"[Left (The National Archives, SP 104/143)]",1.0
"[Left (The National Archives, RAIL 950/17)]",1.0
"[Left (The National Archives, RAIL 950/17)]",1.0
"[Left (The National Archives, RAIL 527/1429)]",1.0
"[Left (The National Archives, RAIL 527/1429)]",1.0
"[Left (The National Archives, PRO 30/69/1186)]",1.0
"[Left (The National Archives, PRO 30/69/1186)]",1.0
"[Left (The National Archives, PC 6/15)]",1.0
"[Left (The National Archives, PC 6/15)]",1.0
"[Left (The National Archives, LC 5/156)]",1.0
"[Left (The National Archives, LC 5/156)]",1.0
"[Left (The National Archives, HCA 13/78)]",1.0
"[Left (The National Archives, HCA 13/78)]",1.0
"[Left (The National Archives, HCA 13/56)]",1.0
"[Left (The National Archives, HCA 13/56)]",1.0
"[Left (The National Archives, FO 97/341)]",1.0
"[Left (The National Archives, FO 97/341)]",1.0
"[Left (The National Archives, FO 802/614)]",1.0
"[Left (The National Archives, FO 802/614)]",1.0
"[Left (The National Archives, FO 802/607)]",1.0
"[Left (The National Archives, FO 802/607)]",1.0
"[Left (The National Archives, E 405/550)]",1.0
"[Left (The National Archives, E 405/550)]",1.0
"[Left (The National Archives, E 36/29)]",1.0
"[Left (The National Archives, E 36/29)]",1.0
"[Left (The National Archives, E 36/2)]",1.0
"[Left (The National Archives, E 36/2)]",1.0
"[Left (The National Archives, E 315/128)]",1.0
"[Left (The National Archives, E 315/128)]",1.0
"[Left (The National Archives, DL 30/603/2)]",1.0
"[Left (The National Archives, DL 30/603/2)]",1.0
"[Left (The National Archives, CRIM 10/28)]",1.0
"[Left (The National Archives, CRIM 10/28)]",1.0
"[Left (The National Archives, CRES 40/25A)]",1.0
"[Left (The National Archives, CRES 40/25A)]",1.0
"[Left (The National Archives, CO 5/904)]",1.0
"[Left (The National Archives, CO 5/904)]",1.0
"[Left (The National Archives, CO 473/9)]",1.0
"[Left (The National Archives, CO 473/9)]",1.0
"[Left (The National Archives, CO 31/1)]",1.0
"[Left (The National Archives, CO 31/1)]",1.0
"[Left (The National Archives, CO 299/89)]",1.0
"[Left (The National Archives, CO 299/89)]",1.0
"[Left (The National Archives, B 3/5243)]",1.0
"[Left (The National Archives, B 3/5243)]",1.0
"[Left (The National Archives, ASSI 41/4)]",1.0
"[Left (The National Archives, ASSI 41/4)]",1.0
"[Left (The National Archives, ADM 55/32)]",1.0
"[Left (The National Archives, ADM 55/32)]",1.0
"[Left (The National Archives, ADM 55/24)]",1.0
"[Left (The National Archives, ADM 55/24)]",1.0
"[Left (The National Archives, ADM 55/107)]",1.0
"[Left (The National Archives, ADM 55/107)]",1.0
"[Left (The National Archives, ADM 42/681)]",1.0
"[Left (The National Archives, ADM 42/681)]",1.0
"[Left (The National Archives, ADM 37/5039)]",1.0
"[Left (The National Archives, ADM 37/5039)]",1.0
"[Left (The National Archives, ADM 223/31)]",1.0
"[Left (The National Archives, ADM 223/31)]",1.0
"[Left (The National Archives, ADM 139/1027)]",1.0
"[Left (The National Archives, ADM 139/1027)]",1.0
"[Left (The National Archives, ADM 139/1025)]",1.0
"[Left (The National Archives, ADM 139/1025)]",1.0
"[Left (The National Archives, ADM 139/1023)]",1.0
"[Left (The National Archives, ADM 139/1023)]",1.0
"[Left (The National Archives, ADM 1/5438)]",1.0
"[Left (The National Archives, ADM 1/5438)]",1.0
"[Left (The National Archives, ADM 1/5437)]",1.0
"[Left (The National Archives, ADM 1/5437)]",1.0
"[Left (The National Archives, ADM 1/2628)]",1.0
"[Left (The National Archives, ADM 1/2628)]",1.0
[Kew (place)],1.0
"[Inner joints (The National Archives, WO 69/905)]",1.0
"[Inner joints (The National Archives, WO 69/905)]",1.0
"[Inner joints (The National Archives, SP 91/14)]",1.0
"[Inner joints (The National Archives, SP 91/14)]",1.0
"[Inner joints (The National Archives, SP 24/18)]",1.0
"[Inner joints (The National Archives, SP 24/18)]",1.0
"[Inner joints (The National Archives, SP 105/207)]",1.0
"[Inner joints (The National Archives, SP 105/207)]",1.0
"[Inner joints (The National Archives, PC 6/15)]",1.0
"[Inner joints (The National Archives, PC 6/15)]",1.0
"[Inner joints (The National Archives, HCA 13/78)]",1.0
"[Inner joints (The National Archives, HCA 13/78)]",1.0
"[Inner joints (The National Archives, FO 802/614)]",1.0
"[Inner joints (The National Archives, FO 802/614)]",1.0
"[Inner joints (The National Archives, FO 802/607)]",1.0
"[Inner joints (The National Archives, FO 802/607)]",1.0
"[Inner joints (The National Archives, E 405/550)]",1.0
"[Inner joints (The National Archives, E 405/550)]",1.0
"[Inner joints (The National Archives, E 36/2)]",1.0
"[Inner joints (The National Archives, E 36/2)]",1.0
"[Inner joints (The National Archives, ADM 55/32)]",1.0
"[Inner joints (The National Archives, ADM 55/32)]",1.0
"[Inner joints (The National Archives, ADM 55/107)]",1.0
"[Inner joints (The National Archives, ADM 55/107)]",1.0
"[Inner joints (The National Archives, ADM 42/681)]",1.0
"[Inner joints (The National Archives, ADM 42/681)]",1.0
"[Inner joints (The National Archives, ADM 1/5438)]",1.0
"[Inner joints (The National Archives, ADM 1/5438)]",1.0
"[Inner joints (The National Archives, ADM 1/5437)]",1.0
"[Inner joints (The National Archives, ADM 1/5437)]",1.0
"[Head (The National Archives, WO 69/905)]",1.0
"[Head (The National Archives, WO 381/11)]",1.0
"[Head (The National Archives, T 20/1220)]",1.0
"[Head (The National Archives, SP 91/14)]",1.0
"[Head (The National Archives, SP 71/19)]",1.0
"[Head (The National Archives, SP 44/335)]",1.0
"[Head (The National Archives, SP 24/18)]",1.0
"[Head (The National Archives, SP 105/207)]",1.0
"[Head (The National Archives, SP 104/171)]",1.0
"[Head (The National Archives, SP 104/143)]",1.0
"[Head (The National Archives, RAIL 950/17)]",1.0
"[Head (The National Archives, RAIL 527/1429)]",1.0
"[Head (The National Archives, PRO 30/69/1186)]",1.0
"[Head (The National Archives, PC 6/15)]",1.0
"[Head (The National Archives, LC 5/156)]",1.0
"[Head (The National Archives, HCA 13/78)]",1.0
"[Head (The National Archives, HCA 13/56)]",1.0
"[Head (The National Archives, FO 97/341)]",1.0
"[Head (The National Archives, FO 802/614)]",1.0
"[Head (The National Archives, FO 802/607)]",1.0
"[Head (The National Archives, E 405/550)]",1.0
"[Head (The National Archives, E 36/29)]",1.0
"[Head (The National Archives, E 36/2)]",1.0
"[Head (The National Archives, E 315/128)]",1.0
"[Head (The National Archives, DL 30/603/2)]",1.0
"[Head (The National Archives, CRIM 10/28)]",1.0
"[Head (The National Archives, CRES 40/25A)]",1.0
"[Head (The National Archives, CO 5/904)]",1.0
"[Head (The National Archives, CO 473/9)]",1.0
"[Head (The National Archives, CO 31/1)]",1.0
"[Head (The National Archives, CO 299/89)]",1.0
"[Head (The National Archives, B 3/5243)]",1.0
"[Head (The National Archives, ASSI 41/4)]",1.0
"[Head (The National Archives, ADM 55/32)]",1.0
"[Head (The National Archives, ADM 55/24)]",1.0
"[Head (The National Archives, ADM 55/107)]",1.0
"[Head (The National Archives, ADM 42/681)]",1.0
"[Head (The National Archives, ADM 37/5039)]",1.0
"[Head (The National Archives, ADM 223/31)]",1.0
"[Head (The National Archives, ADM 139/1027)]",1.0
"[Head (The National Archives, ADM 139/1025)]",1.0
"[Head (The National Archives, ADM 139/1023)]",1.0
"[Head (The National Archives, ADM 1/5438)]",1.0
"[Head (The National Archives, ADM 1/5437)]",1.0
"[Head (The National Archives, ADM 1/2628)]",1.0
"[Distorted (The National Archives, T 20/1220)]",1.0
"[Distorted (The National Archives, SP 91/14)]",1.0
"[Distorted (The National Archives, SP 71/19)]",1.0
"[Distorted (The National Archives, HCA 13/78)]",1.0
"[Distorted (The National Archives, ADM 37/5039)]",1.0
"[Detached (The National Archives, WO 69/905)]",1.0
"[Detached (The National Archives, WO 69/905)]",1.0
"[Detached (The National Archives, WO 381/11)]",1.0
"[Detached (The National Archives, WO 381/11)]",1.0
"[Detached (The National Archives, T 20/1220)]",1.0
"[Detached (The National Archives, T 20/1220)]",1.0
"[Detached (The National Archives, SP 91/14)]",1.0
"[Detached (The National Archives, SP 91/14)]",1.0
"[Detached (The National Archives, SP 71/19)]",1.0
"[Detached (The National Archives, SP 71/19)]",1.0
"[Detached (The National Archives, SP 44/335)]",1.0
"[Detached (The National Archives, SP 44/335)]",1.0
"[Detached (The National Archives, SP 24/18)]",1.0
"[Detached (The National Archives, SP 24/18)]",1.0
"[Detached (The National Archives, SP 104/171)]",1.0
"[Detached (The National Archives, SP 104/171)]",1.0
"[Detached (The National Archives, SP 104/143)]",1.0
"[Detached (The National Archives, SP 104/143)]",1.0
"[Detached (The National Archives, RAIL 950/17)]",1.0
"[Detached (The National Archives, RAIL 950/17)]",1.0
"[Detached (The National Archives, RAIL 527/1429)]",1.0
"[Detached (The National Archives, RAIL 527/1429)]",1.0
"[Detached (The National Archives, PRO 30/69/1186)]",1.0
"[Detached (The National Archives, PRO 30/69/1186)]",1.0
"[Detached (The National Archives, PC 6/15)]",1.0
"[Detached (The National Archives, PC 6/15)]",1.0
"[Detached (The National Archives, LC 5/156)]",1.0
"[Detached (The National Archives, LC 5/156)]",1.0
"[Detached (The National Archives, HCA 13/78)]",1.0
"[Detached (The National Archives, HCA 13/78)]",1.0
"[Detached (The National Archives, HCA 13/56)]",1.0
"[Detached (The National Archives, HCA 13/56)]",1.0
"[Detached (The National Archives, FO 97/341)]",1.0
"[Detached (The National Archives, FO 97/341)]",1.0
"[Detached (The National Archives, FO 802/614)]",1.0
"[Detached (The National Archives, FO 802/614)]",1.0
"[Detached (The National Archives, FO 802/607)]",1.0
"[Detached (The National Archives, FO 802/607)]",1.0
"[Detached (The National Archives, E 405/550)]",1.0
"[Detached (The National Archives, E 405/550)]",1.0
"[Detached (The National Archives, E 36/29)]",1.0
"[Detached (The National Archives, E 36/29)]",1.0
"[Detached (The National Archives, E 315/128)]",1.0
"[Detached (The National Archives, E 315/128)]",1.0
"[Detached (The National Archives, DL 30/603/2)]",1.0
"[Detached (The National Archives, DL 30/603/2)]",1.0
"[Detached (The National Archives, CRIM 10/28)]",1.0
"[Detached (The National Archives, CRIM 10/28)]",1.0
"[Detached (The National Archives, CRES 40/25A)]",1.0
"[Detached (The National Archives, CRES 40/25A)]",1.0
"[Detached (The National Archives, CO 473/9)]",1.0
"[Detached (The National Archives, CO 473/9)]",1.0
"[Detached (The National Archives, CO 31/1)]",1.0
"[Detached (The National Archives, CO 31/1)]",1.0
"[Detached (The National Archives, CO 299/89)]",1.0
"[Detached (The National Archives, CO 299/89)]",1.0
"[Detached (The National Archives, B 3/5243)]",1.0
"[Detached (The National Archives, B 3/5243)]",1.0
"[Detached (The National Archives, ASSI 41/4)]",1.0
"[Detached (The National Archives, ASSI 41/4)]",1.0
"[Detached (The National Archives, ADM 42/681)]",1.0
"[Detached (The National Archives, ADM 42/681)]",1.0
"[Detached (The National Archives, ADM 37/5039)]",1.0
"[Detached (The National Archives, ADM 37/5039)]",1.0
"[Detached (The National Archives, ADM 223/31)]",1.0
"[Detached (The National Archives, ADM 223/31)]",1.0
"[Detached (The National Archives, ADM 139/1027)]",1.0
"[Detached (The National Archives, ADM 139/1027)]",1.0
"[Detached (The National Archives, ADM 1/5438)]",1.0
"[Detached (The National Archives, ADM 1/5438)]",1.0
"[Detached (The National Archives, ADM 1/5437)]",1.0
"[Detached (The National Archives, ADM 1/5437)]",1.0
"[Degraded (The National Archives, WO 381/11)]",1.0
"[Degraded (The National Archives, SP 71/19)]",1.0
"[Degraded (The National Archives, SP 104/143)]",1.0
"[Degraded (The National Archives, RAIL 527/1429)]",1.0
"[Degraded (The National Archives, FO 97/341)]",1.0
"[Degraded (The National Archives, CRIM 10/28)]",1.0
"[Degraded (The National Archives, CO 31/1)]",1.0
"[Degraded (The National Archives, CO 299/89)]",1.0
"[Degraded (The National Archives, ADM 37/5039)]",1.0
"[Degraded (The National Archives, ADM 223/31)]",1.0
"[Damaged (The National Archives, WO 69/905)]",1.0
"[Damaged (The National Archives, WO 69/905)]",1.0
"[Damaged (The National Archives, WO 69/905)]",1.0
"[Damaged (The National Archives, WO 69/905)]",1.0
"[Damaged (The National Archives, WO 381/11)]",1.0
"[Damaged (The National Archives, T 20/1220)]",1.0
"[Damaged (The National Archives, T 20/1220)]",1.0
"[Damaged (The National Archives, T 20/1220)]",1.0
"[Damaged (The National Archives, SP 91/14)]",1.0
"[Damaged (The National Archives, SP 91/14)]",1.0
"[Damaged (The National Archives, SP 91/14)]",1.0
"[Damaged (The National Archives, SP 71/19)]",1.0
"[Damaged (The National Archives, SP 44/335)]",1.0
"[Damaged (The National Archives, SP 24/18)]",1.0
"[Damaged (The National Archives, SP 105/207)]",1.0
"[Damaged (The National Archives, SP 104/171)]",1.0
"[Damaged (The National Archives, SP 104/171)]",1.0
"[Damaged (The National Archives, SP 104/143)]",1.0
"[Damaged (The National Archives, RAIL 950/17)]",1.0
"[Damaged (The National Archives, RAIL 527/1429)]",1.0
"[Damaged (The National Archives, PRO 30/69/1186)]",1.0
"[Damaged (The National Archives, PC 6/15)]",1.0
"[Damaged (The National Archives, LC 5/156)]",1.0
"[Damaged (The National Archives, LC 5/156)]",1.0
"[Damaged (The National Archives, HCA 13/78)]",1.0
"[Damaged (The National Archives, HCA 13/78)]",1.0
"[Damaged (The National Archives, FO 97/341)]",1.0
"[Damaged (The National Archives, FO 802/607)]",1.0
"[Damaged (The National Archives, E 405/550)]",1.0
"[Damaged (The National Archives, E 36/29)]",1.0
"[Damaged (The National Archives, E 36/2)]",1.0
"[Damaged (The National Archives, DL 30/603/2)]",1.0
"[Damaged (The National Archives, DL 30/603/2)]",1.0
"[Damaged (The National Archives, CRIM 10/28)]",1.0
"[Damaged (The National Archives, CO 5/904)]",1.0
"[Damaged (The National Archives, CO 5/904)]",1.0
"[Damaged (The National Archives, CO 473/9)]",1.0
"[Damaged (The National Archives, CO 31/1)]",1.0
"[Damaged (The National Archives, CO 31/1)]",1.0
"[Damaged (The National Archives, CO 299/89)]",1.0
"[Damaged (The National Archives, CO 299/89)]",1.0
"[Damaged (The National Archives, B 3/5243)]",1.0
"[Damaged (The National Archives, B 3/5243)]",1.0
"[Damaged (The National Archives, B 3/5243)]",1.0
"[Damaged (The National Archives, ASSI 41/4)]",1.0
"[Damaged (The National Archives, ASSI 41/4)]",1.0
"[Damaged (The National Archives, ADM 55/32)]",1.0
"[Damaged (The National Archives, ADM 55/32)]",1.0
"[Damaged (The National Archives, ADM 55/107)]",1.0
"[Damaged (The National Archives, ADM 42/681)]",1.0
"[Damaged (The National Archives, ADM 42/681)]",1.0
"[Damaged (The National Archives, ADM 37/5039)]",1.0
"[Damaged (The National Archives, ADM 37/5039)]",1.0
"[Damaged (The National Archives, ADM 139/1027)]",1.0
"[Damaged (The National Archives, ADM 139/1027)]",1.0
"[Damaged (The National Archives, ADM 139/1025)]",1.0
"[Damaged (The National Archives, ADM 139/1023)]",1.0
"[Damaged (The National Archives, ADM 1/5438)]",1.0
"[Damaged (The National Archives, ADM 1/5438)]",1.0
"[Damaged (The National Archives, ADM 1/5437)]",1.0
"[Damaged (The National Archives, ADM 1/5437)]",1.0
"[Damaged (The National Archives, ADM 1/5437)]",1.0
"[Damaged (The National Archives, ADM 1/5437)]",1.0
"[Damaged (The National Archives, ADM 1/2628)]",1.0
"[Damaged (The National Archives, ADM 1/2628)]",1.0
"[Damaged (The National Archives, ADM 1/2628)]",1.0
"[Damaged (The National Archives, ADM 1/2628)]",1.0
"[Covering material-place (The National Archives, WO 381/11)]",1.0
"[Covering material-place (The National Archives, SP 71/19)]",1.0
"[Covering material-place (The National Archives, SP 104/143)]",1.0
"[Covering material-place (The National Archives, RAIL 527/1429)]",1.0
"[Covering material-place (The National Archives, FO 97/341)]",1.0
"[Covering material-place (The National Archives, CRIM 10/28)]",1.0
